epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
17,169.685,1.53168,1.49823,0.00951,0.70532,0.62456,0.68898,0.31491,1.73628,1.42733,0.02154,0.00504096,0.00168032,0.00504096,0.00168032,0.00504096,0.00168032,0.00504096,0.00168032
18,177.347,1.51143,1.44342,0.00943,0.69976,0.67049,0.71085,0.32597,1.69704,1.40146,0.02041,0.00498102,0.00166034,0.00498102,0.00166034,0.00498102,0.00166034,0.00498102,0.00166034
19,185.884,1.50186,1.40018,0.00907,0.69352,0.65459,0.69007,0.29131,1.84659,1.43972,0.02022,0.00492108,0.00164036,0.00492108,0.00164036,0.00492108,0.00164036,0.00492108,0.00164036
20,194.531,1.49278,1.34773,0.00883,0.6797,0.65423,0.68289,0.29531,1.86262,1.39455,0.02011,0.00486114,0.00162038,0.00486114,0.00162038,0.00486114,0.00162038,0.00486114,0.00162038
21,202.71,1.49366,1.31862,0.00899,0.67771,0.66784,0.69492,0.31156,1.75305,1.38715,0.02006,0.0048012,0.0016004,0.0048012,0.0016004,0.0048012,0.0016004,0.0048012,0.0016004
22,210.57,1.47073,1.29585,0.00868,0.69913,0.71113,0.73858,0.3436,1.74343,1.28868,0.02219,0.00474126,0.00158042,0.00474126,0.00158042,0.00474126,0.00158042,0.00474126,0.00158042
23,218.497,1.48925,1.2855,0.00889,0.747,0.70141,0.75058,0.34763,1.7521,1.26715,0.02075,0.00468132,0.00156044,0.00468132,0.00156044,0.00468132,0.00156044,0.00468132,0.00156044
24,226.946,1.46162,1.26903,0.00847,0.70229,0.67845,0.71411,0.31225,1.80628,1.33487,0.02053,0.00462138,0.00154046,0.00462138,0.00154046,0.00462138,0.00154046,0.00462138,0.00154046
25,235.28,1.46481,1.24335,0.0085,0.72405,0.67314,0.70975,0.32489,1.82467,1.30372,0.02275,0.00456144,0.00152048,0.00456144,0.00152048,0.00456144,0.00152048,0.00456144,0.00152048
26,243.433,1.45816,1.19287,0.00892,0.67618,0.69728,0.69474,0.30635,1.82906,1.33717,0.02116,0.0045015,0.0015005,0.0045015,0.0015005,0.0045015,0.0015005,0.0045015,0.0015005
27,251.955,1.44841,1.1766,0.00854,0.73926,0.69126,0.7295,0.33157,1.82923,1.29587,0.02065,0.00444156,0.00148052,0.00444156,0.00148052,0.00444156,0.00148052,0.00444156,0.00148052
28,260.195,1.45181,1.17231,0.00852,0.73748,0.71378,0.7431,0.35799,1.74092,1.24441,0.01984,0.00438162,0.00146054,0.00438162,0.00146054,0.00438162,0.00146054,0.00438162,0.00146054
29,268.441,1.42213,1.13974,0.00829,0.73223,0.69089,0.71831,0.30918,1.86919,1.29652,0.02042,0.00432168,0.00144056,0.00432168,0.00144056,0.00432168,0.00144056,0.00432168,0.00144056
30,276.613,1.42518,1.11422,0.00827,0.73093,0.69346,0.74473,0.3442,1.78144,1.23656,0.01946,0.00426174,0.00142058,0.00426174,0.00142058,0.00426174,0.00142058,0.00426174,0.00142058
31,284.864,1.42352,1.12325,0.00818,0.72457,0.69719,0.7478,0.34227,1.80431,1.2599,0.02017,0.0042018,0.0014006,0.0042018,0.0014006,0.0042018,0.0014006,0.0042018,0.0014006
32,293.529,1.41238,1.11324,0.0083,0.72909,0.68816,0.74443,0.35051,1.73969,1.26884,0.01953,0.00414186,0.00138062,0.00414186,0.00138062,0.00414186,0.00138062,0.00414186,0.00138062
33,301.804,1.38928,1.11424,0.00816,0.70324,0.66254,0.70242,0.30403,1.88013,1.34405,0.01998,0.00408192,0.00136064,0.00408192,0.00136064,0.00408192,0.00136064,0.00408192,0.00136064
34,309.893,1.37912,1.07301,0.00828,0.74329,0.71363,0.75848,0.35694,1.74648,1.19298,0.01989,0.00402198,0.00134066,0.00402198,0.00134066,0.00402198,0.00134066,0.00402198,0.00134066
35,317.877,1.40463,1.05758,0.00801,0.74447,0.7235,0.75305,0.35502,1.76578,1.18417,0.01978,0.00396204,0.00132068,0.00396204,0.00132068,0.00396204,0.00132068,0.00396204,0.00132068
36,325.849,1.38871,1.00883,0.00809,0.75031,0.7129,0.76218,0.35151,1.79226,1.15953,0.01986,0.0039021,0.0013007,0.0039021,0.0013007,0.0039021,0.0013007,0.0039021,0.0013007
37,333.824,1.38893,1.03432,0.00815,0.68145,0.70406,0.69175,0.30665,1.82699,1.2654,0.02055,0.00384216,0.00128072,0.00384216,0.00128072,0.00384216,0.00128072,0.00384216,0.00128072
38,341.642,1.3828,1.01362,0.00799,0.69128,0.70583,0.71233,0.31869,1.83704,1.22835,0.02044,0.00378222,0.00126074,0.00378222,0.00126074,0.00378222,0.00126074,0.00378222,0.00126074
39,349.766,1.35697,1.0026,0.00764,0.75217,0.71466,0.76004,0.34566,1.80044,1.19964,0.02031,0.00372228,0.00124076,0.00372228,0.00124076,0.00372228,0.00124076,0.00372228,0.00124076
40,358.022,1.37223,0.97763,0.00799,0.78324,0.71113,0.77365,0.37218,1.75488,1.14783,0.02008,0.00366234,0.00122078,0.00366234,0.00122078,0.00366234,0.00122078,0.00366234,0.00122078
41,366.307,1.34189,0.95843,0.00762,0.76588,0.71908,0.7643,0.36022,1.7653,1.16504,0.02031,0.0036024,0.0012008,0.0036024,0.0012008,0.0036024,0.0012008,0.0036024,0.0012008
42,374.506,1.33138,0.95522,0.00762,0.74775,0.74028,0.75622,0.34448,1.81399,1.17302,0.02084,0.00354246,0.00118082,0.00354246,0.00118082,0.00354246,0.00118082,0.00354246,0.00118082
43,382.235,1.32639,0.9521,0.00748,0.73456,0.70896,0.72287,0.32536,1.86707,1.20923,0.02056,0.00348252,0.00116084,0.00348252,0.00116084,0.00348252,0.00116084,0.00348252,0.00116084
44,390.038,1.33602,0.94329,0.00771,0.74451,0.71996,0.74395,0.34556,1.78436,1.17507,0.01994,0.00342258,0.00114086,0.00342258,0.00114086,0.00342258,0.00114086,0.00342258,0.00114086
45,398.112,1.31535,0.93028,0.00769,0.71956,0.70053,0.72826,0.32015,1.88615,1.19558,0.02061,0.00336264,0.00112088,0.00336264,0.00112088,0.00336264,0.00112088,0.00336264,0.00112088
46,406.26,1.31581,0.90347,0.00766,0.73824,0.69965,0.71699,0.30832,1.92932,1.20236,0.02111,0.0033027,0.0011009,0.0033027,0.0011009,0.0033027,0.0011009,0.0033027,0.0011009
47,414.196,1.28814,0.90846,0.0073,0.74554,0.75265,0.76494,0.36404,1.77136,1.14981,0.02,0.00324276,0.00108092,0.00324276,0.00108092,0.00324276,0.00108092,0.00324276,0.00108092
48,422.378,1.29859,0.90434,0.0074,0.7725,0.74692,0.77533,0.36011,1.80482,1.11787,0.02032,0.00318282,0.00106094,0.00318282,0.00106094,0.00318282,0.00106094,0.00318282,0.00106094
49,430.088,1.28998,0.88205,0.00769,0.76128,0.72968,0.74865,0.33571,1.85802,1.12217,0.02124,0.00312288,0.00104096,0.00312288,0.00104096,0.00312288,0.00104096,0.00312288,0.00104096
50,438.177,1.29775,0.88978,0.00719,0.78402,0.70868,0.7607,0.34488,1.86556,1.08888,0.02131,0.00306294,0.00102098,0.00306294,0.00102098,0.00306294,0.00102098,0.00306294,0.00102098
51,445.981,1.2858,0.87799,0.00742,0.78363,0.72438,0.7806,0.36681,1.81289,1.0914,0.02033,0.003003,0.001001,0.003003,0.001001,0.003003,0.001001,0.003003,0.001001
52,453.845,1.27613,0.86331,0.00715,0.7404,0.72703,0.75927,0.34367,1.83924,1.14375,0.02008,0.00294306,0.00098102,0.00294306,0.00098102,0.00294306,0.00098102,0.00294306,0.00098102
53,462.07,1.27594,0.86026,0.00714,0.76824,0.73587,0.76985,0.35391,1.83657,1.11124,0.02041,0.00288312,0.00096104,0.00288312,0.00096104,0.00288312,0.00096104,0.00288312,0.00096104
54,470.474,1.27915,0.86756,0.00715,0.74997,0.74459,0.78011,0.37075,1.8026,1.07358,0.02032,0.00282318,0.00094106,0.00282318,0.00094106,0.00282318,0.00094106,0.00282318,0.00094106
55,478.881,1.25727,0.84843,0.0071,0.74758,0.7341,0.75993,0.34628,1.85865,1.1129,0.02109,0.00276324,0.00092108,0.00276324,0.00092108,0.00276324,0.00092108,0.00276324,0.00092108
56,487.273,1.25294,0.85723,0.00717,0.74373,0.73322,0.75364,0.3491,1.79618,1.13727,0.02015,0.0027033,0.0009011,0.0027033,0.0009011,0.0027033,0.0009011,0.0027033,0.0009011
57,495.51,1.26268,0.83512,0.00717,0.74711,0.74119,0.75908,0.34978,1.83338,1.09762,0.02047,0.00264336,0.00088112,0.00264336,0.00088112,0.00264336,0.00088112,0.00264336,0.00088112
58,503.975,1.2556,0.84174,0.00695,0.78874,0.73218,0.76965,0.35613,1.83765,1.09627,0.02078,0.00258342,0.00086114,0.00258342,0.00086114,0.00258342,0.00086114,0.00258342,0.00086114
59,511.643,1.22607,0.79927,0.00712,0.74121,0.7287,0.74174,0.34046,1.80027,1.171,0.01999,0.00252348,0.00084116,0.00252348,0.00084116,0.00252348,0.00084116,0.00252348,0.00084116
60,519.514,1.21927,0.81411,0.0071,0.74551,0.70388,0.72223,0.32289,1.90047,1.12625,0.02079,0.00246354,0.00082118,0.00246354,0.00082118,0.00246354,0.00082118,0.00246354,0.00082118
61,527.903,1.21454,0.79607,0.0067,0.74339,0.7076,0.73958,0.33798,1.85754,1.11975,0.02032,0.0024036,0.0008012,0.0024036,0.0008012,0.0024036,0.0008012,0.0024036,0.0008012
62,536.302,1.22313,0.81148,0.00701,0.76976,0.72703,0.74807,0.34799,1.84783,1.11407,0.02011,0.00234366,0.00078122,0.00234366,0.00078122,0.00234366,0.00078122,0.00234366,0.00078122
63,544.169,1.22578,0.79613,0.00703,0.7406,0.73498,0.75176,0.34686,1.84471,1.12239,0.02055,0.00228372,0.00076124,0.00228372,0.00076124,0.00228372,0.00076124,0.00228372,0.00076124
64,552.041,1.19799,0.77027,0.00664,0.7501,0.7451,0.7717,0.36215,1.8262,1.06276,0.02031,0.00222378,0.00074126,0.00222378,0.00074126,0.00222378,0.00074126,0.00222378,0.00074126
65,559.738,1.2047,0.78974,0.0069,0.77555,0.73057,0.76067,0.34465,1.85142,1.11409,0.0204,0.00216384,0.00072128,0.00216384,0.00072128,0.00216384,0.00072128,0.00216384,0.00072128
66,567.445,1.20236,0.78113,0.00665,0.79253,0.71541,0.75965,0.35786,1.79639,1.12402,0.02017,0.0021039,0.0007013,0.0021039,0.0007013,0.0021039,0.0007013,0.0021039,0.0007013
67,575.319,1.19652,0.78886,0.00665,0.75876,0.73057,0.75725,0.34868,1.82517,1.10897,0.02026,0.00204396,0.00068132,0.00204396,0.00068132,0.00204396,0.00068132,0.00204396,0.00068132
68,583.189,1.19983,0.76361,0.00676,0.75289,0.73322,0.75997,0.35382,1.83339,1.08559,0.02032,0.00198402,0.00066134,0.00198402,0.00066134,0.00198402,0.00066134,0.00198402,0.00066134
69,591.136,1.18372,0.77013,0.00671,0.75394,0.74117,0.7608,0.34829,1.86027,1.10194,0.02029,0.00192408,0.00064136,0.00192408,0.00064136,0.00192408,0.00064136,0.00192408,0.00064136
70,598.74,1.18392,0.77424,0.00689,0.77249,0.72287,0.76671,0.34811,1.86542,1.10998,0.02044,0.00186414,0.00062138,0.00186414,0.00062138,0.00186414,0.00062138,0.00186414,0.00062138
71,606.335,1.18319,0.75841,0.00668,0.77041,0.70847,0.74219,0.33141,1.87264,1.14352,0.02022,0.0018042,0.0006014,0.0018042,0.0006014,0.0018042,0.0006014,0.0018042,0.0006014
72,613.996,1.17913,0.75523,0.00669,0.77593,0.69965,0.73851,0.33059,1.89291,1.12952,0.02025,0.00174426,0.00058142,0.00174426,0.00058142,0.00174426,0.00058142,0.00174426,0.00058142
73,621.794,1.20717,0.78501,0.00662,0.78668,0.70318,0.75517,0.34981,1.838,1.12332,0.02023,0.00168432,0.00056144,0.00168432,0.00056144,0.00168432,0.00056144,0.00168432,0.00056144
74,629.747,1.16576,0.74015,0.00654,0.76914,0.75088,0.7558,0.33882,1.89136,1.09184,0.02035,0.00162438,0.00054146,0.00162438,0.00054146,0.00162438,0.00054146,0.00162438,0.00054146
75,637.576,1.16303,0.75065,0.00646,0.78985,0.72968,0.75804,0.34527,1.8623,1.10987,0.02054,0.00156444,0.00052148,0.00156444,0.00052148,0.00156444,0.00052148,0.00156444,0.00052148
76,645.893,1.15546,0.74108,0.00639,0.78017,0.72733,0.7574,0.3529,1.83425,1.09951,0.02034,0.0015045,0.0005015,0.0015045,0.0005015,0.0015045,0.0005015,0.0015045,0.0005015
77,653.776,1.15947,0.75464,0.00627,0.77335,0.73587,0.75506,0.34246,1.8574,1.11427,0.01996,0.00144456,0.00048152,0.00144456,0.00048152,0.00144456,0.00048152,0.00144456,0.00048152
78,662.072,1.15522,0.74003,0.00646,0.75881,0.75177,0.76361,0.33956,1.87059,1.10539,0.0204,0.00138462,0.00046154,0.00138462,0.00046154,0.00138462,0.00046154,0.00138462,0.00046154
79,670.877,1.15844,0.75186,0.00655,0.78089,0.73498,0.76527,0.35101,1.87151,1.09341,0.02019,0.00132468,0.00044156,0.00132468,0.00044156,0.00132468,0.00044156,0.00132468,0.00044156
80,678.696,1.16108,0.7457,0.00637,0.76938,0.73852,0.76012,0.36198,1.83004,1.06957,0.02039,0.00126474,0.00042158,0.00126474,0.00042158,0.00126474,0.00042158,0.00126474,0.00042158
81,686.474,1.13615,0.71608,0.00641,0.7648,0.74117,0.74633,0.32275,1.9418,1.14147,0.02031,0.0012048,0.0004016,0.0012048,0.0004016,0.0012048,0.0004016,0.0012048,0.0004016
82,694.165,1.13438,0.71968,0.00651,0.76706,0.73763,0.76525,0.35888,1.83323,1.08257,0.02033,0.00114486,0.00038162,0.00114486,0.00038162,0.00114486,0.00038162,0.00114486,0.00038162
83,702.11,1.13983,0.73924,0.00636,0.78223,0.74117,0.76387,0.35718,1.84915,1.08852,0.02015,0.00108492,0.00036164,0.00108492,0.00036164,0.00108492,0.00036164,0.00108492,0.00036164
84,709.87,1.14528,0.71371,0.00646,0.76966,0.74386,0.76466,0.3656,1.82345,1.05389,0.02013,0.00102498,0.00034166,0.00102498,0.00034166,0.00102498,0.00034166,0.00102498,0.00034166
85,718.085,1.1375,0.71822,0.00647,0.77588,0.7401,0.76391,0.35126,1.87055,1.0758,0.02028,0.00096504,0.00032168,0.00096504,0.00032168,0.00096504,0.00032168,0.00096504,0.00032168
86,726.26,1.14974,0.72344,0.00645,0.76209,0.75269,0.76577,0.36199,1.83617,1.07387,0.02025,0.0009051,0.0003017,0.0009051,0.0003017,0.0009051,0.0003017,0.0009051,0.0003017
87,734.208,1.13054,0.71311,0.00633,0.76186,0.73675,0.74844,0.34449,1.87706,1.1077,0.02015,0.00084516,0.00028172,0.00084516,0.00028172,0.00084516,0.00028172,0.00084516,0.00028172
88,742.081,1.13878,0.7341,0.0065,0.74757,0.74822,0.75119,0.34085,1.87074,1.10948,0.02007,0.00078522,0.00026174,0.00078522,0.00026174,0.00078522,0.00026174,0.00078522,0.00026174
89,750.662,1.1141,0.70254,0.0063,0.76161,0.74293,0.75743,0.35275,1.85766,1.09923,0.02028,0.00072528,0.00024176,0.00072528,0.00024176,0.00072528,0.00024176,0.00072528,0.00024176
90,758.948,1.12176,0.72042,0.00637,0.78608,0.71415,0.75108,0.34082,1.88278,1.10207,0.0204,0.00066534,0.00022178,0.00066534,0.00022178,0.00066534,0.00022178,0.00066534,0.00022178
91,769.824,1.1724,0.67075,0.00819,0.76195,0.72385,0.75294,0.34019,1.88631,1.10296,0.02225,0.0006054,0.0002018,0.0006054,0.0002018,0.0006054,0.0002018,0.0006054,0.0002018
92,777.77,1.11557,0.63391,0.00748,0.75951,0.72703,0.74544,0.33747,1.88489,1.12513,0.02005,0.00054546,0.00018182,0.00054546,0.00018182,0.00054546,0.00018182,0.00054546,0.00018182
93,785.548,1.06534,0.60846,0.00699,0.75317,0.74028,0.75128,0.34288,1.86993,1.13153,0.02009,0.00048552,0.00016184,0.00048552,0.00016184,0.00048552,0.00016184,0.00048552,0.00016184
94,793.852,1.0647,0.61065,0.0073,0.75052,0.74147,0.74896,0.34168,1.87169,1.14413,0.0201,0.00042558,0.00014186,0.00042558,0.00014186,0.00042558,0.00014186,0.00042558,0.00014186
95,801.925,1.00383,0.56464,0.00669,0.7627,0.71908,0.75395,0.34816,1.87723,1.11483,0.02033,0.00036564,0.00012188,0.00036564,0.00012188,0.00036564,0.00012188,0.00036564,0.00012188
96,809.945,1.02429,0.57054,0.00668,0.759,0.73725,0.75652,0.35028,1.8641,1.09876,0.02032,0.0003057,0.0001019,0.0003057,0.0001019,0.0003057,0.0001019,0.0003057,0.0001019
97,817.862,1.01554,0.56752,0.00672,0.77817,0.72703,0.76294,0.35366,1.87116,1.0855,0.0203,0.00024576,8.192e-05,0.00024576,8.192e-05,0.00024576,8.192e-05,0.00024576,8.192e-05
98,825.664,0.98426,0.54299,0.00657,0.75457,0.7632,0.7689,0.3568,1.86221,1.095,0.02033,0.00018582,6.194e-05,0.00018582,6.194e-05,0.00018582,6.194e-05,0.00018582,6.194e-05
99,833.465,0.99767,0.55445,0.00658,0.76604,0.7447,0.76748,0.35315,1.87904,1.08564,0.02034,0.00012588,4.196e-05,0.00012588,4.196e-05,0.00012588,4.196e-05,0.00012588,4.196e-05
100,841.082,1.00282,0.55887,0.00656,0.75318,0.75353,0.75828,0.34635,1.89846,1.09591,0.02034,6.594e-05,2.198e-05,6.594e-05,2.198e-05,6.594e-05,2.198e-05,6.594e-05,2.198e-05
