epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
53,1086.5,1.51269,2.85489,0.00863,0.309,0.17806,0.146,0.07518,1.65018,2.32034,0.02016,0.0007278,0.0002426,0.0007278,0.0002426,0.0007278,0.0002426,0.0007278,0.0002426
54,1106.51,1.52183,2.84862,0.00867,0.31821,0.19895,0.14951,0.07669,1.61455,2.28103,0.01984,0.00071295,0.00023765,0.00071295,0.00023765,0.00071295,0.00023765,0.00071295,0.00023765
55,1126.52,1.51799,2.81737,0.00869,0.25799,0.20531,0.16082,0.08534,1.60041,2.25084,0.01997,0.0006981,0.0002327,0.0006981,0.0002327,0.0006981,0.0002327,0.0006981,0.0002327
56,1146.56,1.50345,2.82896,0.0086,0.41664,0.18048,0.16479,0.08846,1.58047,2.26141,0.01956,0.00068325,0.00022775,0.00068325,0.00022775,0.00068325,0.00022775,0.00068325,0.00022775
57,1166.91,1.51537,2.72817,0.00877,0.29448,0.18664,0.16539,0.0882,1.61899,2.26234,0.01999,0.0006684,0.0002228,0.0006684,0.0002228,0.0006684,0.0002228,0.0006684,0.0002228
58,1186.88,1.52121,2.77613,0.00893,0.31174,0.18541,0.1593,0.08396,1.63123,2.27032,0.01988,0.00065355,0.00021785,0.00065355,0.00021785,0.00065355,0.00021785,0.00065355,0.00021785
59,1206.66,1.51173,2.72022,0.00881,0.34945,0.20221,0.16276,0.08402,1.6821,2.30933,0.02044,0.0006387,0.0002129,0.0006387,0.0002129,0.0006387,0.0002129,0.0006387,0.0002129
60,1226.28,1.51538,2.68862,0.00851,0.27014,0.19967,0.16075,0.08334,1.65069,2.2736,0.01997,0.00062385,0.00020795,0.00062385,0.00020795,0.00062385,0.00020795,0.00062385,0.00020795
61,1245.81,1.50904,2.60683,0.00856,0.33928,0.17071,0.16579,0.0872,1.63782,2.22032,0.02036,0.000609,0.000203,0.000609,0.000203,0.000609,0.000203,0.000609,0.000203
62,1265.69,1.53789,2.65121,0.00867,0.34616,0.16904,0.17364,0.09038,1.64091,2.21805,0.02029,0.00059415,0.00019805,0.00059415,0.00019805,0.00059415,0.00019805,0.00059415,0.00019805
63,1285.4,1.52219,2.49567,0.0087,0.36198,0.17534,0.17135,0.08846,1.64063,2.24157,0.01993,0.0005793,0.0001931,0.0005793,0.0001931,0.0005793,0.0001931,0.0005793,0.0001931
64,1305.24,1.49516,2.5457,0.00847,0.35184,0.20101,0.17239,0.0882,1.66344,2.25651,0.02029,0.00056445,0.00018815,0.00056445,0.00018815,0.00056445,0.00018815,0.00056445,0.00018815
65,1325.24,1.5163,2.49735,0.00867,0.26228,0.1751,0.17243,0.08906,1.63213,2.21371,0.0201,0.0005496,0.0001832,0.0005496,0.0001832,0.0005496,0.0001832,0.0005496,0.0001832
66,1344.78,1.5213,2.52595,0.00852,0.26743,0.1898,0.17479,0.09052,1.6739,2.22729,0.01985,0.00053475,0.00017825,0.00053475,0.00017825,0.00053475,0.00017825,0.00053475,0.00017825
67,1365.2,1.50581,2.48175,0.00846,0.28345,0.17755,0.17397,0.08961,1.66258,2.22445,0.02017,0.0005199,0.0001733,0.0005199,0.0001733,0.0005199,0.0001733,0.0005199,0.0001733
68,1385.49,1.52035,2.4599,0.0088,0.34971,0.1804,0.17507,0.08975,1.67602,2.24417,0.02013,0.00050505,0.00016835,0.00050505,0.00016835,0.00050505,0.00016835,0.00050505,0.00016835
69,1405.12,1.53722,2.51298,0.00863,0.35258,0.18493,0.17614,0.09098,1.67273,2.22159,0.02039,0.0004902,0.0001634,0.0004902,0.0001634,0.0004902,0.0001634,0.0004902,0.0001634
70,1424.77,1.52221,2.46338,0.00839,0.28196,0.20088,0.17632,0.0914,1.67376,2.22409,0.02037,0.00047535,0.00015845,0.00047535,0.00015845,0.00047535,0.00015845,0.00047535,0.00015845
71,1444.99,1.50571,2.39254,0.00825,0.27226,0.21523,0.17435,0.09089,1.64614,2.19285,0.01995,0.0004605,0.0001535,0.0004605,0.0001535,0.0004605,0.0001535,0.0004605,0.0001535
72,1464.67,1.51462,2.42431,0.00864,0.28158,0.1804,0.17679,0.09164,1.6261,2.17322,0.01985,0.00044565,0.00014855,0.00044565,0.00014855,0.00044565,0.00014855,0.00044565,0.00014855
73,1484.18,1.51847,2.40032,0.00878,0.36631,0.16666,0.17764,0.09075,1.66972,2.21793,0.01973,0.0004308,0.0001436,0.0004308,0.0001436,0.0004308,0.0001436,0.0004308,0.0001436
74,1503.72,1.51493,2.36076,0.00863,0.34015,0.19471,0.17371,0.0904,1.65386,2.17694,0.01998,0.00041595,0.00013865,0.00041595,0.00013865,0.00041595,0.00013865,0.00041595,0.00013865
75,1523.75,1.52611,2.33532,0.00834,0.27986,0.19562,0.18103,0.09259,1.66261,2.16171,0.02027,0.0004011,0.0001337,0.0004011,0.0001337,0.0004011,0.0001337,0.0004011,0.0001337
76,1543.98,1.4978,2.35169,0.0083,0.34888,0.17398,0.18782,0.09399,1.64888,2.12211,0.02012,0.00038625,0.00012875,0.00038625,0.00012875,0.00038625,0.00012875,0.00038625,0.00012875
77,1564.06,1.52864,2.35858,0.0086,0.34386,0.1954,0.18486,0.09469,1.73176,2.17036,0.02034,0.0003714,0.0001238,0.0003714,0.0001238,0.0003714,0.0001238,0.0003714,0.0001238
78,1584.42,1.49122,2.25856,0.00867,0.355,0.1945,0.18006,0.09192,1.70127,2.19132,0.02014,0.00035655,0.00011885,0.00035655,0.00011885,0.00035655,0.00011885,0.00035655,0.00011885
79,1604.63,1.48131,2.30326,0.00834,0.28612,0.19712,0.18101,0.09175,1.64995,2.15632,0.01992,0.0003417,0.0001139,0.0003417,0.0001139,0.0003417,0.0001139,0.0003417,0.0001139
80,1624.7,1.52689,2.25485,0.00882,0.30915,0.19596,0.17984,0.09125,1.70553,2.18754,0.02021,0.00032685,0.00010895,0.00032685,0.00010895,0.00032685,0.00010895,0.00032685,0.00010895
81,1645.01,1.50823,2.26518,0.00838,0.27847,0.189,0.1775,0.09009,1.64919,2.18716,0.02004,0.000312,0.000104,0.000312,0.000104,0.000312,0.000104,0.000312,0.000104
82,1664.74,1.50251,2.21761,0.0083,0.26638,0.20329,0.1815,0.09125,1.68897,2.16956,0.0199,0.00029715,9.905e-05,0.00029715,9.905e-05,0.00029715,9.905e-05,0.00029715,9.905e-05
83,1684.71,1.51118,2.21781,0.00838,0.27846,0.19955,0.18259,0.09138,1.68799,2.1275,0.02016,0.0002823,9.41e-05,0.0002823,9.41e-05,0.0002823,9.41e-05,0.0002823,9.41e-05
84,1705.09,1.49822,2.2312,0.00864,0.27188,0.20598,0.18213,0.095,1.66753,2.15287,0.01996,0.00026745,8.915e-05,0.00026745,8.915e-05,0.00026745,8.915e-05,0.00026745,8.915e-05
