epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
46,414.028,1.41893,2.57663,0.00908,0.54183,0.12085,0.1521,0.07936,1.61225,2.33464,0.01932,0.00083175,0.00027725,0.00083175,0.00027725,0.00083175,0.00027725,0.00083175,0.00027725
47,422.246,1.41781,2.61573,0.0088,0.41174,0.16351,0.16663,0.08873,1.64223,2.31938,0.02012,0.0008169,0.0002723,0.0008169,0.0002723,0.0008169,0.0002723,0.0008169,0.0002723
48,430.341,1.44085,2.58517,0.00908,0.41031,0.16965,0.17204,0.08691,1.60007,2.29598,0.0198,0.00080205,0.00026735,0.00080205,0.00026735,0.00080205,0.00026735,0.00080205,0.00026735
49,438.318,1.42776,2.51269,0.00923,0.59818,0.12564,0.1707,0.08779,1.60409,2.30982,0.01974,0.0007872,0.0002624,0.0007872,0.0002624,0.0007872,0.0002624,0.0007872,0.0002624
50,446.389,1.43631,2.50427,0.00869,0.43147,0.17195,0.20602,0.10242,1.6191,2.3159,0.01982,0.00077235,0.00025745,0.00077235,0.00025745,0.00077235,0.00025745,0.00077235,0.00025745
51,454.535,1.4422,2.48119,0.00923,0.44316,0.15838,0.17056,0.08827,1.57514,2.30177,0.01945,0.0007575,0.0002525,0.0007575,0.0002525,0.0007575,0.0002525,0.0007575,0.0002525
52,462.832,1.42854,2.48907,0.00878,0.60065,0.12453,0.19949,0.09986,1.58298,2.27483,0.01938,0.00074265,0.00024755,0.00074265,0.00024755,0.00074265,0.00024755,0.00074265,0.00024755
53,471.121,1.41472,2.47835,0.00855,0.59529,0.11053,0.16917,0.0855,1.60433,2.29093,0.01959,0.0007278,0.0002426,0.0007278,0.0002426,0.0007278,0.0002426,0.0007278,0.0002426
54,479.493,1.43401,2.45896,0.00888,0.40679,0.1788,0.17223,0.0904,1.60041,2.24636,0.01945,0.00071295,0.00023765,0.00071295,0.00023765,0.00071295,0.00023765,0.00071295,0.00023765
55,488.372,1.41215,2.4347,0.00866,0.39337,0.16708,0.1719,0.08952,1.61923,2.28112,0.02003,0.0006981,0.0002327,0.0006981,0.0002327,0.0006981,0.0002327,0.0006981,0.0002327
56,496.538,1.43256,2.40363,0.00896,0.46205,0.16394,0.20457,0.10098,1.61226,2.33342,0.01925,0.00068325,0.00022775,0.00068325,0.00022775,0.00068325,0.00022775,0.00068325,0.00022775
57,504.731,1.42216,2.34951,0.0088,0.40152,0.24231,0.20707,0.10488,1.6059,2.2967,0.01958,0.0006684,0.0002228,0.0006684,0.0002228,0.0006684,0.0002228,0.0006684,0.0002228
58,512.816,1.42692,2.39252,0.00858,0.39697,0.17444,0.20778,0.10676,1.64002,2.25502,0.01975,0.00065355,0.00021785,0.00065355,0.00021785,0.00065355,0.00021785,0.00065355,0.00021785
59,521.065,1.40949,2.31232,0.00888,0.39889,0.17396,0.21026,0.10034,1.64984,2.27626,0.01958,0.0006387,0.0002129,0.0006387,0.0002129,0.0006387,0.0002129,0.0006387,0.0002129
60,529.765,1.41805,2.37871,0.00897,0.45695,0.26477,0.21205,0.10212,1.6177,2.28599,0.0194,0.00062385,0.00020795,0.00062385,0.00020795,0.00062385,0.00020795,0.00062385,0.00020795
61,538.519,1.41153,2.33869,0.00856,0.37163,0.224,0.17787,0.09137,1.60972,2.26119,0.01942,0.000609,0.000203,0.000609,0.000203,0.000609,0.000203,0.000609,0.000203
62,546.597,1.41519,2.34404,0.0087,0.37669,0.21896,0.17164,0.08936,1.63842,2.2994,0.0192,0.00059415,0.00019805,0.00059415,0.00019805,0.00059415,0.00019805,0.00059415,0.00019805
63,554.569,1.4136,2.33093,0.00887,0.34686,0.25246,0.20738,0.0998,1.62904,2.26211,0.01953,0.0005793,0.0001931,0.0005793,0.0001931,0.0005793,0.0001931,0.0005793,0.0001931
64,562.966,1.38797,2.3012,0.00846,0.37244,0.25677,0.20651,0.10428,1.61584,2.26852,0.01892,0.00056445,0.00018815,0.00056445,0.00018815,0.00056445,0.00018815,0.00056445,0.00018815
65,570.964,1.41649,2.2702,0.00882,0.35749,0.27005,0.2075,0.10688,1.60036,2.252,0.01903,0.0005496,0.0001832,0.0005496,0.0001832,0.0005496,0.0001832,0.0005496,0.0001832
66,579.026,1.40247,2.23312,0.00843,0.37173,0.24659,0.21044,0.10563,1.63033,2.25499,0.01907,0.00053475,0.00017825,0.00053475,0.00017825,0.00053475,0.00017825,0.00053475,0.00017825
67,587.129,1.41206,2.25524,0.00861,0.37058,0.1892,0.18085,0.09195,1.59574,2.24,0.01894,0.0005199,0.0001733,0.0005199,0.0001733,0.0005199,0.0001733,0.0005199,0.0001733
68,595.225,1.39388,2.22547,0.00857,0.54733,0.11969,0.17763,0.09328,1.6244,2.26113,0.01923,0.00050505,0.00016835,0.00050505,0.00016835,0.00050505,0.00016835,0.00050505,0.00016835
69,603.494,1.4111,2.27765,0.00866,0.36419,0.24478,0.20887,0.10436,1.62667,2.27035,0.01891,0.0004902,0.0001634,0.0004902,0.0001634,0.0004902,0.0001634,0.0004902,0.0001634
70,611.59,1.40112,2.2653,0.00884,0.34749,0.20296,0.21301,0.10758,1.61697,2.24828,0.01947,0.00047535,0.00015845,0.00047535,0.00015845,0.00047535,0.00015845,0.00047535,0.00015845
71,619.68,1.41159,2.19925,0.00866,0.35533,0.20216,0.18314,0.09224,1.60919,2.22093,0.01912,0.0004605,0.0001535,0.0004605,0.0001535,0.0004605,0.0001535,0.0004605,0.0001535
72,627.796,1.4021,2.17935,0.00872,0.37,0.21052,0.17964,0.09256,1.64422,2.23478,0.01929,0.00044565,0.00014855,0.00044565,0.00014855,0.00044565,0.00014855,0.00044565,0.00014855
73,635.813,1.42275,2.26257,0.00835,0.37331,0.20777,0.21049,0.1037,1.62785,2.23841,0.01915,0.0004308,0.0001436,0.0004308,0.0001436,0.0004308,0.0001436,0.0004308,0.0001436
74,643.903,1.40741,2.16738,0.00867,0.35663,0.20597,0.18407,0.09526,1.62818,2.23627,0.01945,0.00041595,0.00013865,0.00041595,0.00013865,0.00041595,0.00013865,0.00041595,0.00013865
75,651.98,1.39407,2.19749,0.00852,0.36498,0.20971,0.21594,0.10851,1.60435,2.20798,0.01929,0.0004011,0.0001337,0.0004011,0.0001337,0.0004011,0.0001337,0.0004011,0.0001337
76,660.338,1.38825,2.16744,0.0083,0.34694,0.1911,0.18273,0.09249,1.63273,2.21376,0.01941,0.00038625,0.00012875,0.00038625,0.00012875,0.00038625,0.00012875,0.00038625,0.00012875
77,668.758,1.3858,2.17989,0.00812,0.4088,0.17716,0.21515,0.1086,1.646,2.23315,0.01934,0.0003714,0.0001238,0.0003714,0.0001238,0.0003714,0.0001238,0.0003714,0.0001238
78,677.02,1.38421,2.17536,0.00837,0.41018,0.19436,0.21935,0.11248,1.60224,2.17169,0.01965,0.00035655,0.00011885,0.00035655,0.00011885,0.00035655,0.00011885,0.00035655,0.00011885
79,685.23,1.4159,2.16965,0.00869,0.35817,0.21598,0.21764,0.10916,1.64708,2.20658,0.01927,0.0003417,0.0001139,0.0003417,0.0001139,0.0003417,0.0001139,0.0003417,0.0001139
80,693.387,1.38797,2.1663,0.00832,0.41592,0.19341,0.21757,0.10991,1.6398,2.20864,0.01943,0.00032685,0.00010895,0.00032685,0.00010895,0.00032685,0.00010895,0.00032685,0.00010895
81,701.856,1.38302,2.08809,0.0085,0.41328,0.19652,0.21642,0.11015,1.63505,2.21752,0.01922,0.000312,0.000104,0.000312,0.000104,0.000312,0.000104,0.000312,0.000104
82,710.336,1.39722,2.08119,0.0087,0.41613,0.19308,0.18551,0.09829,1.64058,2.18871,0.01933,0.00029715,9.905e-05,0.00029715,9.905e-05,0.00029715,9.905e-05,0.00029715,9.905e-05
83,718.556,1.39314,2.12608,0.00829,0.41265,0.19719,0.18767,0.09864,1.61894,2.17609,0.01954,0.0002823,9.41e-05,0.0002823,9.41e-05,0.0002823,9.41e-05,0.0002823,9.41e-05
84,726.811,1.39463,2.13268,0.00846,0.40955,0.18235,0.21763,0.1089,1.65617,2.1963,0.01916,0.00026745,8.915e-05,0.00026745,8.915e-05,0.00026745,8.915e-05,0.00026745,8.915e-05
85,734.826,1.3868,2.13204,0.00846,0.414,0.19661,0.22007,0.11188,1.62971,2.15457,0.01959,0.0002526,8.42e-05,0.0002526,8.42e-05,0.0002526,8.42e-05,0.0002526,8.42e-05
86,742.794,1.41836,2.14611,0.00866,0.40817,0.19856,0.2187,0.11044,1.6428,2.19157,0.0193,0.00023775,7.925e-05,0.00023775,7.925e-05,0.00023775,7.925e-05,0.00023775,7.925e-05
87,750.864,1.38498,2.06774,0.00838,0.39783,0.21183,0.21921,0.11037,1.64775,2.17777,0.01957,0.0002229,7.43e-05,0.0002229,7.43e-05,0.0002229,7.43e-05,0.0002229,7.43e-05
88,758.964,1.38727,2.09207,0.00859,0.39624,0.18235,0.21795,0.10877,1.68387,2.21389,0.01932,0.00020805,6.935e-05,0.00020805,6.935e-05,0.00020805,6.935e-05,0.00020805,6.935e-05
89,767.213,1.37875,2.06275,0.00853,0.40059,0.1852,0.22043,0.11286,1.63024,2.15152,0.01959,0.0001932,6.44e-05,0.0001932,6.44e-05,0.0001932,6.44e-05,0.0001932,6.44e-05
90,775.35,1.39472,2.08167,0.00863,0.40859,0.19288,0.21841,0.11019,1.6678,2.18814,0.01933,0.00017835,5.945e-05,0.00017835,5.945e-05,0.00017835,5.945e-05,0.00017835,5.945e-05
91,786.434,1.44217,2.58138,0.01062,0.4983,0.19614,0.21485,0.1078,1.67743,2.1606,0.01961,0.0001635,5.45e-05,0.0001635,5.45e-05,0.0001635,5.45e-05,0.0001635,5.45e-05
92,794.702,1.42234,2.5358,0.01024,0.38103,0.2126,0.18202,0.0892,1.68796,2.13464,0.01947,0.00014865,4.955e-05,0.00014865,4.955e-05,0.00014865,4.955e-05,0.00014865,4.955e-05
93,802.7,1.41051,2.5066,0.01004,0.44045,0.22385,0.18202,0.09146,1.65045,2.1463,0.01944,0.0001338,4.46e-05,0.0001338,4.46e-05,0.0001338,4.46e-05,0.0001338,4.46e-05
94,810.679,1.39611,2.48419,0.01051,0.43857,0.22017,0.18216,0.09177,1.67869,2.14635,0.01948,0.00011895,3.965e-05,0.00011895,3.965e-05,0.00011895,3.965e-05,0.00011895,3.965e-05
95,819.054,1.36472,2.4661,0.0098,0.36489,0.24162,0.18128,0.09421,1.66702,2.16829,0.01915,0.0001041,3.47e-05,0.0001041,3.47e-05,0.0001041,3.47e-05,0.0001041,3.47e-05
96,827.184,1.38859,2.51308,0.00994,0.42564,0.24062,0.18266,0.09313,1.65188,2.15461,0.01927,8.925e-05,2.975e-05,8.925e-05,2.975e-05,8.925e-05,2.975e-05,8.925e-05,2.975e-05
97,835.219,1.35741,2.43705,0.00971,0.42707,0.22468,0.18249,0.09384,1.64974,2.14051,0.01937,7.44e-05,2.48e-05,7.44e-05,2.48e-05,7.44e-05,2.48e-05,7.44e-05,2.48e-05
98,843.339,1.35541,2.41377,0.00953,0.42229,0.24378,0.18128,0.09341,1.66042,2.15634,0.01909,5.955e-05,1.985e-05,5.955e-05,1.985e-05,5.955e-05,1.985e-05,5.955e-05,1.985e-05
99,851.423,1.38694,2.43102,0.00976,0.42838,0.23561,0.21291,0.10679,1.65133,2.14976,0.01917,4.47e-05,1.49e-05,4.47e-05,1.49e-05,4.47e-05,1.49e-05,4.47e-05,1.49e-05
100,859.542,1.35677,2.44406,0.00964,0.43039,0.23613,0.21305,0.10679,1.64429,2.14981,0.01912,2.985e-05,9.95e-06,2.985e-05,9.95e-06,2.985e-05,9.95e-06,2.985e-05,9.95e-06
