epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
47,538.996,1.57609,2.69041,0.00954,0.45085,0.32704,0.33623,0.19347,1.63561,2.17714,0.01729,0.0008169,0.0002723,0.0008169,0.0002723,0.0008169,0.0002723,0.0008169,0.0002723
48,549.527,1.57409,2.63258,0.0091,0.44747,0.31897,0.33484,0.19202,1.65702,2.17396,0.01754,0.00080205,0.00026735,0.00080205,0.00026735,0.00080205,0.00026735,0.00080205,0.00026735
49,559.952,1.57055,2.61612,0.00945,0.452,0.30556,0.32819,0.1918,1.64633,2.21184,0.01688,0.0007872,0.0002624,0.0007872,0.0002624,0.0007872,0.0002624,0.0007872,0.0002624
50,570.127,1.56134,2.59998,0.00907,0.45555,0.30834,0.33001,0.1921,1.6251,2.20181,0.01683,0.00077235,0.00025745,0.00077235,0.00025745,0.00077235,0.00025745,0.00077235,0.00025745
51,580.373,1.56706,2.59064,0.00928,0.45503,0.30159,0.33272,0.19187,1.65212,2.1943,0.01733,0.0007575,0.0002525,0.0007575,0.0002525,0.0007575,0.0002525,0.0007575,0.0002525
52,590.912,1.57304,2.59985,0.00911,0.44189,0.31151,0.33253,0.19172,1.63067,2.19993,0.01735,0.00074265,0.00024755,0.00074265,0.00024755,0.00074265,0.00024755,0.00074265,0.00024755
53,602.024,1.54816,2.56307,0.00909,0.43774,0.31262,0.33292,0.19146,1.6714,2.1876,0.01751,0.0007278,0.0002426,0.0007278,0.0002426,0.0007278,0.0002426,0.0007278,0.0002426
54,613.437,1.57131,2.55692,0.00934,0.44033,0.30871,0.33844,0.19479,1.63392,2.18921,0.01717,0.00071295,0.00023765,0.00071295,0.00023765,0.00071295,0.00023765,0.00071295,0.00023765
55,624.703,1.56927,2.54074,0.00929,0.42822,0.32943,0.33476,0.19361,1.65322,2.17792,0.01695,0.0006981,0.0002327,0.0006981,0.0002327,0.0006981,0.0002327,0.0006981,0.0002327
56,637.086,1.57643,2.50714,0.00924,0.43389,0.32318,0.34002,0.19681,1.63851,2.16302,0.01725,0.00068325,0.00022775,0.00068325,0.00022775,0.00068325,0.00022775,0.00068325,0.00022775
57,651.954,1.56198,2.54993,0.00917,0.44781,0.32692,0.34633,0.19765,1.65906,2.14495,0.01761,0.0006684,0.0002228,0.0006684,0.0002228,0.0006684,0.0002228,0.0006684,0.0002228
58,666.425,1.56019,2.54491,0.00923,0.45353,0.32818,0.34779,0.19442,1.69276,2.13258,0.01744,0.00065355,0.00021785,0.00065355,0.00021785,0.00065355,0.00021785,0.00065355,0.00021785
59,681.356,1.55302,2.52405,0.00919,0.43929,0.32405,0.34369,0.19706,1.65355,2.15168,0.01709,0.0006387,0.0002129,0.0006387,0.0002129,0.0006387,0.0002129,0.0006387,0.0002129
60,696.9,1.56162,2.52085,0.00914,0.44265,0.32868,0.34009,0.19983,1.65728,2.13774,0.01716,0.00062385,0.00020795,0.00062385,0.00020795,0.00062385,0.00020795,0.00062385,0.00020795
61,712.522,1.55888,2.46137,0.00924,0.44048,0.33659,0.33602,0.19158,1.65472,2.13878,0.01708,0.000609,0.000203,0.000609,0.000203,0.000609,0.000203,0.000609,0.000203
62,727.925,1.56289,2.44717,0.00918,0.4335,0.31927,0.3364,0.19563,1.67025,2.13273,0.01733,0.00059415,0.00019805,0.00059415,0.00019805,0.00059415,0.00019805,0.00059415,0.00019805
63,742.638,1.58246,2.46286,0.00913,0.4443,0.31948,0.33564,0.19002,1.6815,2.13571,0.01722,0.0005793,0.0001931,0.0005793,0.0001931,0.0005793,0.0001931,0.0005793,0.0001931
64,753.957,1.58598,2.43621,0.00913,0.42373,0.31868,0.33274,0.19308,1.66583,2.12103,0.01724,0.00056445,0.00018815,0.00056445,0.00018815,0.00056445,0.00018815,0.00056445,0.00018815
65,767.242,1.58268,2.42315,0.00895,0.42898,0.34385,0.34053,0.19216,1.6629,2.11746,0.0173,0.0005496,0.0001832,0.0005496,0.0001832,0.0005496,0.0001832,0.0005496,0.0001832
66,782.346,1.54323,2.38522,0.00899,0.4001,0.32628,0.32291,0.18221,1.69822,2.14759,0.01778,0.00053475,0.00017825,0.00053475,0.00017825,0.00053475,0.00017825,0.00053475,0.00017825
67,797.494,1.55525,2.37638,0.0089,0.41014,0.32837,0.33271,0.19226,1.68059,2.12891,0.01752,0.0005199,0.0001733,0.0005199,0.0001733,0.0005199,0.0001733,0.0005199,0.0001733
68,812.551,1.58032,2.38337,0.00894,0.43548,0.33845,0.34024,0.19399,1.67437,2.11639,0.01699,0.00050505,0.00016835,0.00050505,0.00016835,0.00050505,0.00016835,0.00050505,0.00016835
69,827.714,1.55461,2.39169,0.00913,0.4334,0.33704,0.3427,0.19198,1.67019,2.13791,0.01709,0.0004902,0.0001634,0.0004902,0.0001634,0.0004902,0.0001634,0.0004902,0.0001634
70,842.637,1.55702,2.39022,0.0089,0.43049,0.32489,0.3345,0.18848,1.6719,2.13691,0.01735,0.00047535,0.00015845,0.00047535,0.00015845,0.00047535,0.00015845,0.00047535,0.00015845
71,857.686,1.52724,2.38299,0.00903,0.43155,0.34036,0.34336,0.191,1.6797,2.13863,0.01745,0.0004605,0.0001535,0.0004605,0.0001535,0.0004605,0.0001535,0.0004605,0.0001535
72,872.612,1.55491,2.3187,0.00872,0.41441,0.33374,0.33517,0.19145,1.68161,2.15016,0.01732,0.00044565,0.00014855,0.00044565,0.00014855,0.00044565,0.00014855,0.00044565,0.00014855
73,887.524,1.54632,2.3367,0.00864,0.42769,0.33515,0.33523,0.19011,1.69055,2.11021,0.01743,0.0004308,0.0001436,0.0004308,0.0001436,0.0004308,0.0001436,0.0004308,0.0001436
74,902.579,1.54588,2.3255,0.0091,0.4107,0.33261,0.33228,0.19049,1.70258,2.11817,0.01737,0.00041595,0.00013865,0.00041595,0.00013865,0.00041595,0.00013865,0.00041595,0.00013865
75,917.934,1.54301,2.30544,0.0089,0.42137,0.34465,0.33539,0.1908,1.70673,2.12211,0.0176,0.0004011,0.0001337,0.0004011,0.0001337,0.0004011,0.0001337,0.0004011,0.0001337
76,933.166,1.5489,2.33361,0.00901,0.50921,0.33483,0.3387,0.19011,1.68818,2.10061,0.01753,0.00038625,0.00012875,0.00038625,0.00012875,0.00038625,0.00012875,0.00038625,0.00012875
77,948.469,1.55816,2.30521,0.00902,0.52211,0.33379,0.33853,0.192,1.70519,2.09707,0.01737,0.0003714,0.0001238,0.0003714,0.0001238,0.0003714,0.0001238,0.0003714,0.0001238
78,963.599,1.52965,2.30299,0.00856,0.5157,0.33523,0.34017,0.19382,1.67661,2.12654,0.01719,0.00035655,0.00011885,0.00035655,0.00011885,0.00035655,0.00011885,0.00035655,0.00011885
79,978.825,1.55602,2.30205,0.00879,0.5125,0.32911,0.33908,0.19366,1.67061,2.09059,0.01696,0.0003417,0.0001139,0.0003417,0.0001139,0.0003417,0.0001139,0.0003417,0.0001139
80,993.628,1.5376,2.25984,0.00909,0.52407,0.3237,0.33776,0.19178,1.69613,2.09539,0.01727,0.00032685,0.00010895,0.00032685,0.00010895,0.00032685,0.00010895,0.00032685,0.00010895
81,1008.53,1.54843,2.26964,0.00895,0.51666,0.31528,0.33386,0.1919,1.69422,2.09273,0.01715,0.000312,0.000104,0.000312,0.000104,0.000312,0.000104,0.000312,0.000104
82,1023.17,1.53474,2.31216,0.00858,0.52671,0.32908,0.33959,0.1948,1.67273,2.09947,0.01678,0.00029715,9.905e-05,0.00029715,9.905e-05,0.00029715,9.905e-05,0.00029715,9.905e-05
83,1038.04,1.5374,2.25973,0.00878,0.51588,0.33695,0.34249,0.1931,1.68486,2.06871,0.0173,0.0002823,9.41e-05,0.0002823,9.41e-05,0.0002823,9.41e-05,0.0002823,9.41e-05
84,1053.08,1.56553,2.29826,0.00881,0.50641,0.33019,0.33834,0.19361,1.69616,2.10727,0.0168,0.00026745,8.915e-05,0.00026745,8.915e-05,0.00026745,8.915e-05,0.00026745,8.915e-05
85,1068.23,1.54011,2.2136,0.00873,0.50518,0.32722,0.33415,0.1892,1.68552,2.11351,0.01732,0.0002526,8.42e-05,0.0002526,8.42e-05,0.0002526,8.42e-05,0.0002526,8.42e-05
86,1083.16,1.53346,2.27139,0.00887,0.53223,0.33088,0.34319,0.19333,1.69387,2.08994,0.01714,0.00023775,7.925e-05,0.00023775,7.925e-05,0.00023775,7.925e-05,0.00023775,7.925e-05
87,1097.97,1.57017,2.27112,0.00874,0.53075,0.31792,0.34376,0.19503,1.69393,2.10531,0.01722,0.0002229,7.43e-05,0.0002229,7.43e-05,0.0002229,7.43e-05,0.0002229,7.43e-05
88,1113.35,1.5462,2.23958,0.00875,0.53538,0.33105,0.34916,0.19664,1.69583,2.07823,0.0172,0.00020805,6.935e-05,0.00020805,6.935e-05,0.00020805,6.935e-05,0.00020805,6.935e-05
89,1128.61,1.54269,2.20732,0.00871,0.53839,0.33035,0.34409,0.19474,1.68923,2.0857,0.01681,0.0001932,6.44e-05,0.0001932,6.44e-05,0.0001932,6.44e-05,0.0001932,6.44e-05
90,1143.39,1.5579,2.21004,0.00923,0.53092,0.33742,0.34232,0.1937,1.6924,2.11212,0.01717,0.00017835,5.945e-05,0.00017835,5.945e-05,0.00017835,5.945e-05,0.00017835,5.945e-05
91,1159.4,1.60146,3.02309,0.01213,0.49846,0.31197,0.32066,0.1728,1.75136,2.14348,0.01779,0.0001635,5.45e-05,0.0001635,5.45e-05,0.0001635,5.45e-05,0.0001635,5.45e-05
92,1174.7,1.59562,2.91126,0.01167,0.48085,0.31302,0.31557,0.17008,1.74534,2.1875,0.01823,0.00014865,4.955e-05,0.00014865,4.955e-05,0.00014865,4.955e-05,0.00014865,4.955e-05
93,1189.76,1.55182,2.89293,0.01149,0.48452,0.30665,0.31583,0.1707,1.73774,2.18214,0.01806,0.0001338,4.46e-05,0.0001338,4.46e-05,0.0001338,4.46e-05,0.0001338,4.46e-05
94,1204.15,1.53917,2.8814,0.01082,0.48993,0.31227,0.3203,0.17651,1.71717,2.18904,0.01773,0.00011895,3.965e-05,0.00011895,3.965e-05,0.00011895,3.965e-05,0.00011895,3.965e-05
95,1218.91,1.53973,2.89061,0.01113,0.48238,0.3142,0.32617,0.17984,1.72775,2.17695,0.01758,0.0001041,3.47e-05,0.0001041,3.47e-05,0.0001041,3.47e-05,0.0001041,3.47e-05
96,1234.58,1.53746,2.88522,0.01141,0.49126,0.30941,0.32696,0.18163,1.72776,2.15243,0.0176,8.925e-05,2.975e-05,8.925e-05,2.975e-05,8.925e-05,2.975e-05,8.925e-05,2.975e-05
97,1250.3,1.52294,2.82292,0.01094,0.40253,0.31549,0.33089,0.18303,1.71838,2.14823,0.0175,7.44e-05,2.48e-05,7.44e-05,2.48e-05,7.44e-05,2.48e-05,7.44e-05,2.48e-05
98,1264.96,1.52216,2.90705,0.01101,0.49555,0.31256,0.32778,0.1803,1.71663,2.1594,0.01757,5.955e-05,1.985e-05,5.955e-05,1.985e-05,5.955e-05,1.985e-05,5.955e-05,1.985e-05
99,1279.87,1.526,2.76968,0.0111,0.52259,0.30383,0.33209,0.18345,1.71206,2.14515,0.01743,4.47e-05,1.49e-05,4.47e-05,1.49e-05,4.47e-05,1.49e-05,4.47e-05,1.49e-05
100,1290.25,1.50018,2.73401,0.01072,0.51189,0.2969,0.33122,0.18352,1.71227,2.15525,0.01733,2.985e-05,9.95e-06,2.985e-05,9.95e-06,2.985e-05,9.95e-06,2.985e-05,9.95e-06
