epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
34,316.283,1.55861,1.30754,0.01014,0.66491,0.68714,0.71084,0.32206,1.77733,1.31232,0.0202,0.0040398,0.0013466,0.0040398,0.0013466,0.0040398,0.0013466,0.0040398,0.0013466
35,324.261,1.57434,1.29634,0.01031,0.75909,0.72093,0.76916,0.36204,1.72977,1.20538,0.01963,0.0039804,0.0013268,0.0039804,0.0013268,0.0039804,0.0013268,0.0039804,0.0013268
36,332.202,1.57717,1.31202,0.01011,0.73213,0.68463,0.72179,0.30858,1.82941,1.30522,0.02006,0.003921,0.001307,0.003921,0.001307,0.003921,0.001307,0.003921,0.001307
37,340.801,1.56436,1.28022,0.00979,0.72989,0.70495,0.7595,0.36146,1.70732,1.21824,0.019,0.0038616,0.0012872,0.0038616,0.0012872,0.0038616,0.0012872,0.0038616,0.0012872
38,348.685,1.55748,1.28926,0.00984,0.73902,0.70406,0.75604,0.36099,1.70529,1.19343,0.01922,0.0038022,0.0012674,0.0038022,0.0012674,0.0038022,0.0012674,0.0038022,0.0012674
39,356.661,1.55256,1.27041,0.00985,0.77268,0.70583,0.77796,0.36494,1.74874,1.17268,0.01977,0.0037428,0.0012476,0.0037428,0.0012476,0.0037428,0.0012476,0.0037428,0.0012476
40,364.898,1.55817,1.26567,0.01006,0.78915,0.7274,0.78781,0.36526,1.7662,1.15154,0.01947,0.0036834,0.0012278,0.0036834,0.0012278,0.0036834,0.0012278,0.0036834,0.0012278
41,372.797,1.52341,1.23466,0.00958,0.74263,0.73409,0.7613,0.3495,1.76757,1.18749,0.01927,0.003624,0.001208,0.003624,0.001208,0.003624,0.001208,0.003624,0.001208
42,380.981,1.52725,1.22323,0.00985,0.73116,0.73517,0.75599,0.36093,1.75443,1.1549,0.01987,0.0035646,0.0011882,0.0035646,0.0011882,0.0035646,0.0011882,0.0035646,0.0011882
43,388.822,1.54855,1.22142,0.00991,0.74253,0.73057,0.76605,0.35904,1.77274,1.17043,0.0203,0.0035052,0.0011684,0.0035052,0.0011684,0.0035052,0.0011684,0.0035052,0.0011684
44,396.667,1.51903,1.21416,0.00973,0.73896,0.70848,0.75135,0.35394,1.75983,1.19554,0.01974,0.0034458,0.0011486,0.0034458,0.0011486,0.0034458,0.0011486,0.0034458,0.0011486
45,404.883,1.53665,1.2208,0.00979,0.73909,0.74821,0.76222,0.35167,1.77791,1.14023,0.01962,0.0033864,0.0011288,0.0033864,0.0011288,0.0033864,0.0011288,0.0033864,0.0011288
46,413.044,1.5154,1.16937,0.00966,0.75592,0.71132,0.74926,0.33237,1.80896,1.16024,0.01904,0.003327,0.001109,0.003327,0.001109,0.003327,0.001109,0.003327,0.001109
47,420.929,1.51885,1.16065,0.00971,0.75993,0.73675,0.7742,0.35631,1.75033,1.17964,0.01924,0.0032676,0.0010892,0.0032676,0.0010892,0.0032676,0.0010892,0.0032676,0.0010892
48,429.229,1.50449,1.1642,0.00939,0.77553,0.71201,0.7608,0.34883,1.80556,1.14759,0.01929,0.0032082,0.0010694,0.0032082,0.0010694,0.0032082,0.0010694,0.0032082,0.0010694
49,437.364,1.50341,1.16015,0.00949,0.74171,0.71643,0.75368,0.3503,1.7922,1.13458,0.01963,0.0031488,0.0010496,0.0031488,0.0010496,0.0031488,0.0010496,0.0031488,0.0010496
50,445.302,1.52436,1.17371,0.00968,0.75581,0.70543,0.74738,0.3462,1.80949,1.18092,0.02066,0.0030894,0.0010298,0.0030894,0.0010298,0.0030894,0.0010298,0.0030894,0.0010298
51,453.574,1.5081,1.14068,0.00965,0.7535,0.76237,0.78733,0.36607,1.77299,1.13421,0.02018,0.00303,0.00101,0.00303,0.00101,0.00303,0.00101,0.00303,0.00101
52,461.788,1.51509,1.14737,0.0096,0.73163,0.71731,0.74622,0.33843,1.78995,1.17434,0.01951,0.0029706,0.0009902,0.0029706,0.0009902,0.0029706,0.0009902,0.0029706,0.0009902
53,470.216,1.50064,1.13322,0.00966,0.75687,0.71775,0.75838,0.34741,1.81291,1.12979,0.01982,0.0029112,0.0009704,0.0029112,0.0009704,0.0029112,0.0009704,0.0029112,0.0009704
54,478.565,1.50962,1.14044,0.00959,0.7538,0.75883,0.77807,0.35599,1.82047,1.10847,0.01989,0.0028518,0.0009506,0.0028518,0.0009506,0.0028518,0.0009506,0.0028518,0.0009506
55,486.907,1.50358,1.12166,0.00971,0.75708,0.74887,0.76629,0.34907,1.84135,1.07501,0.02017,0.0027924,0.0009308,0.0027924,0.0009308,0.0027924,0.0009308,0.0027924,0.0009308
56,495.057,1.48814,1.1354,0.00938,0.7364,0.71466,0.73054,0.32223,1.85787,1.20249,0.02038,0.002733,0.000911,0.002733,0.000911,0.002733,0.000911,0.002733,0.000911
57,503.375,1.49222,1.11986,0.00943,0.79074,0.75774,0.78914,0.37066,1.76594,1.12595,0.01994,0.0026736,0.0008912,0.0026736,0.0008912,0.0026736,0.0008912,0.0026736,0.0008912
58,511.258,1.49082,1.09767,0.00934,0.75782,0.74293,0.77009,0.35888,1.80077,1.13331,0.01978,0.0026142,0.0008714,0.0026142,0.0008714,0.0026142,0.0008714,0.0026142,0.0008714
59,519.248,1.47461,1.10042,0.00938,0.75126,0.72703,0.75336,0.34724,1.8007,1.15299,0.01942,0.0025548,0.0008516,0.0025548,0.0008516,0.0025548,0.0008516,0.0025548,0.0008516
60,527.444,1.46506,1.10641,0.00922,0.77056,0.73852,0.77709,0.35696,1.8303,1.09617,0.01986,0.0024954,0.0008318,0.0024954,0.0008318,0.0024954,0.0008318,0.0024954,0.0008318
61,535.569,1.47906,1.07984,0.00949,0.75873,0.73619,0.76686,0.36198,1.79757,1.09505,0.0197,0.002436,0.000812,0.002436,0.000812,0.002436,0.000812,0.002436,0.000812
62,543.797,1.48634,1.09462,0.0094,0.77021,0.74024,0.76631,0.36058,1.79957,1.11056,0.01985,0.0023766,0.0007922,0.0023766,0.0007922,0.0023766,0.0007922,0.0023766,0.0007922
63,551.911,1.4709,1.06678,0.00943,0.75754,0.74796,0.77325,0.35343,1.81623,1.10429,0.01964,0.0023172,0.0007724,0.0023172,0.0007724,0.0023172,0.0007724,0.0023172,0.0007724
64,559.971,1.47884,1.06563,0.00943,0.80581,0.74416,0.7921,0.3697,1.79309,1.0757,0.01973,0.0022578,0.0007526,0.0022578,0.0007526,0.0022578,0.0007526,0.0022578,0.0007526
65,568.053,1.47002,1.06142,0.0093,0.76835,0.75,0.79285,0.36957,1.80726,1.07166,0.02012,0.0021984,0.0007328,0.0021984,0.0007328,0.0021984,0.0007328,0.0021984,0.0007328
66,576.589,1.44698,1.05243,0.00905,0.77648,0.75088,0.79325,0.37323,1.80505,1.05431,0.01981,0.002139,0.000713,0.002139,0.000713,0.002139,0.000713,0.002139,0.000713
67,584.61,1.45831,1.06299,0.0093,0.78031,0.73763,0.78894,0.3727,1.78024,1.05456,0.01971,0.0020796,0.0006932,0.0020796,0.0006932,0.0020796,0.0006932,0.0020796,0.0006932
68,592.652,1.4475,1.04033,0.00928,0.78288,0.74854,0.79701,0.37503,1.78166,1.06587,0.01969,0.0020202,0.0006734,0.0020202,0.0006734,0.0020202,0.0006734,0.0020202,0.0006734
69,600.82,1.4727,1.05317,0.00942,0.79366,0.75088,0.79017,0.36556,1.78343,1.08852,0.01946,0.0019608,0.0006536,0.0019608,0.0006536,0.0019608,0.0006536,0.0019608,0.0006536
70,609.069,1.44943,1.02934,0.009,0.79986,0.74139,0.79079,0.37192,1.77868,1.05849,0.01959,0.0019014,0.0006338,0.0019014,0.0006338,0.0019014,0.0006338,0.0019014,0.0006338
71,617.454,1.46177,1.05211,0.00935,0.77742,0.73675,0.77094,0.35384,1.823,1.08241,0.0198,0.001842,0.000614,0.001842,0.000614,0.001842,0.000614,0.001842,0.000614
72,625.583,1.44445,1.03468,0.00887,0.79622,0.75,0.78956,0.3709,1.78338,1.09688,0.01951,0.0017826,0.0005942,0.0017826,0.0005942,0.0017826,0.0005942,0.0017826,0.0005942
73,633.53,1.42001,1.02718,0.0089,0.79497,0.72968,0.78863,0.36739,1.81684,1.05447,0.01953,0.0017232,0.0005744,0.0017232,0.0005744,0.0017232,0.0005744,0.0017232,0.0005744
74,641.51,1.43992,1.01328,0.0092,0.77877,0.75177,0.78876,0.36117,1.82674,1.07581,0.0195,0.0016638,0.0005546,0.0016638,0.0005546,0.0016638,0.0005546,0.0016638,0.0005546
75,649.357,1.41772,1.02439,0.00893,0.79094,0.73322,0.79147,0.36655,1.8069,1.06867,0.01995,0.0016044,0.0005348,0.0016044,0.0005348,0.0016044,0.0005348,0.0016044,0.0005348
76,657.633,1.43125,1.0228,0.00892,0.77803,0.74647,0.78449,0.36845,1.80151,1.07297,0.01965,0.001545,0.000515,0.001545,0.000515,0.001545,0.000515,0.001545,0.000515
77,666.035,1.43821,1.03547,0.00883,0.78097,0.74649,0.77062,0.35529,1.8252,1.06501,0.01973,0.0014856,0.0004952,0.0014856,0.0004952,0.0014856,0.0004952,0.0014856,0.0004952
78,674.767,1.42734,1.05291,0.00909,0.78269,0.76044,0.796,0.37723,1.78469,1.06452,0.01971,0.0014262,0.0004754,0.0014262,0.0004754,0.0014262,0.0004754,0.0014262,0.0004754
79,683.011,1.42083,1.02777,0.009,0.80219,0.72703,0.78408,0.35479,1.84878,1.06282,0.01984,0.0013668,0.0004556,0.0013668,0.0004556,0.0013668,0.0004556,0.0013668,0.0004556
80,691.09,1.41512,1.02619,0.00877,0.76642,0.7394,0.76767,0.35165,1.85164,1.05307,0.01967,0.0013074,0.0004358,0.0013074,0.0004358,0.0013074,0.0004358,0.0013074,0.0004358
81,699.155,1.41564,1.02205,0.00898,0.78857,0.74823,0.77761,0.35352,1.85074,1.05868,0.01938,0.001248,0.000416,0.001248,0.000416,0.001248,0.000416,0.001248,0.000416
82,707.249,1.41198,1.00063,0.00887,0.79585,0.74387,0.78498,0.36521,1.81804,1.03712,0.01957,0.0011886,0.0003962,0.0011886,0.0003962,0.0011886,0.0003962,0.0011886,0.0003962
83,715.905,1.41928,1.00628,0.00907,0.77397,0.7606,0.77735,0.35639,1.82926,1.07791,0.01923,0.0011292,0.0003764,0.0011292,0.0003764,0.0011292,0.0003764,0.0011292,0.0003764
84,724.226,1.43394,1.02594,0.00891,0.77648,0.76502,0.78983,0.36553,1.80662,1.06657,0.01946,0.0010698,0.0003566,0.0010698,0.0003566,0.0010698,0.0003566,0.0010698,0.0003566
85,732.422,1.42568,1.01017,0.00901,0.78528,0.75088,0.78963,0.36937,1.82074,1.02936,0.01949,0.0010104,0.0003368,0.0010104,0.0003368,0.0010104,0.0003368,0.0010104,0.0003368
86,740.592,1.40114,0.99379,0.00882,0.79765,0.76262,0.79556,0.37017,1.81774,1.03155,0.0194,0.000951,0.000317,0.000951,0.000317,0.000951,0.000317,0.000951,0.000317
87,748.843,1.40428,0.99007,0.00871,0.76093,0.74647,0.76308,0.34326,1.85703,1.09375,0.01942,0.0008916,0.0002972,0.0008916,0.0002972,0.0008916,0.0002972,0.0008916,0.0002972
88,757.521,1.39623,0.99686,0.00875,0.75031,0.7553,0.76998,0.35675,1.83333,1.05599,0.01958,0.0008322,0.0002774,0.0008322,0.0002774,0.0008322,0.0002774,0.0008322,0.0002774
89,766.043,1.3989,0.9727,0.00892,0.77615,0.75353,0.78142,0.36153,1.83681,1.0366,0.0195,0.0007728,0.0002576,0.0007728,0.0002576,0.0007728,0.0002576,0.0007728,0.0002576
90,774.23,1.42513,1.01496,0.00912,0.78158,0.746,0.7738,0.35389,1.84239,1.06418,0.0194,0.0007134,0.0002378,0.0007134,0.0002378,0.0007134,0.0002378,0.0007134,0.0002378
91,785.162,1.32985,0.9415,0.00929,0.7594,0.73587,0.76951,0.35066,1.85908,1.10751,0.01971,0.000654,0.000218,0.000654,0.000218,0.000654,0.000218,0.000654,0.000218
92,793.368,1.26614,0.81585,0.00863,0.73918,0.71466,0.74977,0.32956,1.8963,1.1457,0.01998,0.0005946,0.0001982,0.0005946,0.0001982,0.0005946,0.0001982,0.0005946,0.0001982
93,801.311,1.2184,0.76111,0.00837,0.75267,0.71242,0.76381,0.33777,1.88441,1.12421,0.02019,0.0005352,0.0001784,0.0005352,0.0001784,0.0005352,0.0001784,0.0005352,0.0001784
94,809.252,1.21839,0.75618,0.00849,0.74821,0.7429,0.77059,0.34706,1.86008,1.09493,0.02003,0.0004758,0.0001586,0.0004758,0.0001586,0.0004758,0.0001586,0.0004758,0.0001586
95,817.501,1.17802,0.70999,0.00819,0.74307,0.74912,0.7684,0.34339,1.8698,1.07441,0.02,0.0004164,0.0001388,0.0004164,0.0001388,0.0004164,0.0001388,0.0004164,0.0001388
96,825.209,1.17092,0.70649,0.00794,0.7671,0.73903,0.77555,0.35085,1.85205,1.05487,0.01991,0.000357,0.000119,0.000357,0.000119,0.000357,0.000119,0.000357,0.000119
97,832.856,1.15374,0.68338,0.00788,0.75448,0.75198,0.77386,0.34197,1.87626,1.07778,0.01983,0.0002976,9.92e-05,0.0002976,9.92e-05,0.0002976,9.92e-05,0.0002976,9.92e-05
98,840.609,1.1421,0.66729,0.00779,0.74832,0.75382,0.77885,0.35066,1.85213,1.0649,0.0199,0.0002382,7.94e-05,0.0002382,7.94e-05,0.0002382,7.94e-05,0.0002382,7.94e-05
99,848.527,1.14037,0.68081,0.00769,0.75701,0.74647,0.77746,0.34815,1.86561,1.06364,0.01974,0.0001788,5.96e-05,0.0001788,5.96e-05,0.0001788,5.96e-05,0.0001788,5.96e-05
100,857.073,1.1566,0.67556,0.00787,0.73712,0.75,0.77197,0.34788,1.85166,1.06446,0.01981,0.0001194,3.98e-05,0.0001194,3.98e-05,0.0001194,3.98e-05,0.0001194,3.98e-05
