epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
11,75.2489,1.55802,1.29383,1.21278,0.7686,0.73322,0.77147,0.33072,1.76607,1.29595,1.26546,0.0054006,0.0018002,0.0054006,0.0018002,0.0054006,0.0018002,0.0054006,0.0018002
12,81.5553,1.52341,1.26353,1.19407,0.75352,0.73999,0.77659,0.34128,1.76622,1.29795,1.28526,0.00534066,0.00178022,0.00534066,0.00178022,0.00534066,0.00178022,0.00534066,0.00178022
13,86.7553,1.52075,1.24567,1.1801,0.80159,0.74117,0.78939,0.34229,1.77588,1.26756,1.30267,0.00528072,0.00176024,0.00528072,0.00176024,0.00528072,0.00176024,0.00528072,0.00176024
14,91.9179,1.46117,1.19001,1.15873,0.72928,0.72173,0.75007,0.32005,1.86255,1.2939,1.28616,0.00522078,0.00174026,0.00522078,0.00174026,0.00522078,0.00174026,0.00522078,0.00174026
15,97.0599,1.45234,1.17665,1.16026,0.78919,0.73084,0.7855,0.35365,1.73625,1.26591,1.27083,0.00516084,0.00172028,0.00516084,0.00172028,0.00516084,0.00172028,0.00516084,0.00172028
16,102.307,1.42319,1.13017,1.14771,0.77838,0.74205,0.79286,0.3535,1.77886,1.2308,1.30483,0.0051009,0.0017003,0.0051009,0.0017003,0.0051009,0.0017003,0.0051009,0.0017003
17,107.497,1.42868,1.13011,1.15091,0.80724,0.75177,0.799,0.36845,1.72859,1.1905,1.2606,0.00504096,0.00168032,0.00504096,0.00168032,0.00504096,0.00168032,0.00504096,0.00168032
18,114.071,1.4045,1.09141,1.14148,0.78873,0.77172,0.80143,0.36084,1.72795,1.18393,1.27345,0.00498102,0.00166034,0.00498102,0.00166034,0.00498102,0.00166034,0.00498102,0.00166034
19,120.524,1.37709,1.07638,1.12461,0.79763,0.74859,0.78784,0.34945,1.7632,1.21897,1.27416,0.00492108,0.00164036,0.00492108,0.00164036,0.00492108,0.00164036,0.00492108,0.00164036
20,125.7,1.3813,1.0674,1.13503,0.78541,0.74912,0.78243,0.32637,1.85972,1.24524,1.29914,0.00486114,0.00162038,0.00486114,0.00162038,0.00486114,0.00162038,0.00486114,0.00162038
21,130.916,1.33964,1.04366,1.11596,0.82233,0.77562,0.81632,0.37185,1.75795,1.15587,1.27546,0.0048012,0.0016004,0.0048012,0.0016004,0.0048012,0.0016004,0.0048012,0.0016004
22,136.267,1.3129,1.02086,1.10568,0.78803,0.76192,0.79374,0.3513,1.81347,1.18499,1.31614,0.00474126,0.00158042,0.00474126,0.00158042,0.00474126,0.00158042,0.00474126,0.00158042
23,141.522,1.33373,1.02699,1.11251,0.8001,0.74735,0.79257,0.34714,1.79308,1.20585,1.31446,0.00468132,0.00156044,0.00468132,0.00156044,0.00468132,0.00156044,0.00468132,0.00156044
24,146.805,1.30029,0.99234,1.1046,0.80914,0.76148,0.80476,0.37345,1.76978,1.14606,1.28811,0.00462138,0.00154046,0.00462138,0.00154046,0.00462138,0.00154046,0.00462138,0.00154046
25,151.94,1.28516,0.97623,1.09508,0.79699,0.7491,0.77888,0.34478,1.8015,1.20127,1.32016,0.00456144,0.00152048,0.00456144,0.00152048,0.00456144,0.00152048,0.00456144,0.00152048
26,157.082,1.28085,0.96626,1.09003,0.78133,0.76386,0.77223,0.33977,1.84786,1.16491,1.28706,0.0045015,0.0015005,0.0045015,0.0015005,0.0045015,0.0015005,0.0045015,0.0015005
27,163.03,1.26672,0.96663,1.08333,0.81053,0.7596,0.80163,0.35678,1.78733,1.14446,1.286,0.00444156,0.00148052,0.00444156,0.00148052,0.00444156,0.00148052,0.00444156,0.00148052
28,168.862,1.26748,0.94533,1.08523,0.81827,0.77963,0.81872,0.38459,1.73862,1.12683,1.2829,0.00438162,0.00146054,0.00438162,0.00146054,0.00438162,0.00146054,0.00438162,0.00146054
29,174.076,1.22592,0.91882,1.07419,0.82854,0.76412,0.79811,0.35223,1.8095,1.14817,1.29699,0.00432168,0.00144056,0.00432168,0.00144056,0.00432168,0.00144056,0.00432168,0.00144056
30,179.414,1.22364,0.91069,1.06614,0.8321,0.76325,0.77574,0.32996,1.85838,1.14423,1.28722,0.00426174,0.00142058,0.00426174,0.00142058,0.00426174,0.00142058,0.00426174,0.00142058
31,184.712,1.22226,0.90886,1.06069,0.79643,0.7394,0.77365,0.33394,1.8608,1.17611,1.28843,0.0042018,0.0014006,0.0042018,0.0014006,0.0042018,0.0014006,0.0042018,0.0014006
32,189.861,1.20965,0.90655,1.06559,0.81132,0.78534,0.81162,0.36052,1.80414,1.10905,1.30993,0.00414186,0.00138062,0.00414186,0.00138062,0.00414186,0.00138062,0.00414186,0.00138062
33,194.96,1.19904,0.88539,1.06609,0.80051,0.72669,0.75424,0.31552,1.90221,1.1698,1.31457,0.00408192,0.00136064,0.00408192,0.00136064,0.00408192,0.00136064,0.00408192,0.00136064
34,202.294,1.18447,0.88694,1.05668,0.82527,0.78445,0.81296,0.36439,1.77795,1.09719,1.28419,0.00402198,0.00134066,0.00402198,0.00134066,0.00402198,0.00134066,0.00402198,0.00134066
35,207.59,1.19256,0.87852,1.06173,0.79568,0.78357,0.78818,0.36024,1.7728,1.11106,1.30293,0.00396204,0.00132068,0.00396204,0.00132068,0.00396204,0.00132068,0.00396204,0.00132068
36,212.671,1.16997,0.84742,1.04098,0.83238,0.76329,0.79017,0.34991,1.82323,1.10094,1.31115,0.0039021,0.0013007,0.0039021,0.0013007,0.0039021,0.0013007,0.0039021,0.0013007
37,217.75,1.16198,0.85398,1.05512,0.78351,0.74491,0.74157,0.3122,1.9216,1.15673,1.3385,0.00384216,0.00128072,0.00384216,0.00128072,0.00384216,0.00128072,0.00384216,0.00128072
38,222.933,1.164,0.84996,1.05031,0.80147,0.76413,0.78931,0.33727,1.87957,1.13314,1.31664,0.00378222,0.00126074,0.00378222,0.00126074,0.00378222,0.00126074,0.00378222,0.00126074
39,228.113,1.12867,0.83469,1.03664,0.86401,0.78016,0.81599,0.3664,1.80678,1.07384,1.33661,0.00372228,0.00124076,0.00372228,0.00124076,0.00372228,0.00124076,0.00372228,0.00124076
40,233.385,1.1453,0.82573,1.0457,0.82672,0.78975,0.82014,0.37409,1.78913,1.07793,1.31731,0.00366234,0.00122078,0.00366234,0.00122078,0.00366234,0.00122078,0.00366234,0.00122078
41,238.629,1.12327,0.81479,1.02499,0.85724,0.79036,0.83154,0.37562,1.7822,1.06576,1.32102,0.0036024,0.0012008,0.0036024,0.0012008,0.0036024,0.0012008,0.0036024,0.0012008
42,245.478,1.10691,0.80782,1.02789,0.83852,0.76147,0.79532,0.35399,1.8201,1.08688,1.33203,0.00354246,0.00118082,0.00354246,0.00118082,0.00354246,0.00118082,0.00354246,0.00118082
43,250.782,1.10821,0.804,1.02428,0.79666,0.73028,0.74949,0.30542,1.9614,1.15206,1.35516,0.00348252,0.00116084,0.00348252,0.00116084,0.00348252,0.00116084,0.00348252,0.00116084
44,256.041,1.09913,0.79424,1.02147,0.81416,0.75467,0.77933,0.34585,1.85471,1.10542,1.33613,0.00342258,0.00114086,0.00342258,0.00114086,0.00342258,0.00114086,0.00342258,0.00114086
45,261.109,1.07661,0.78764,1.01904,0.80283,0.76325,0.7642,0.3156,1.93285,1.1315,1.36554,0.00336264,0.00112088,0.00336264,0.00112088,0.00336264,0.00112088,0.00336264,0.00112088
46,267.546,1.06898,0.77171,1.01591,0.81458,0.75291,0.76674,0.3114,1.94286,1.13246,1.34044,0.0033027,0.0011009,0.0033027,0.0011009,0.0033027,0.0011009,0.0033027,0.0011009
47,272.962,1.04713,0.77073,1.00717,0.81129,0.74382,0.7653,0.32294,1.91825,1.13941,1.34719,0.00324276,0.00108092,0.00324276,0.00108092,0.00324276,0.00108092,0.00324276,0.00108092
48,278.192,1.05069,0.76933,1.01056,0.83648,0.7592,0.79172,0.35896,1.84062,1.07667,1.35172,0.00318282,0.00106094,0.00318282,0.00106094,0.00318282,0.00106094,0.00318282,0.00106094
49,284.651,1.04592,0.75723,1.01054,0.82138,0.78004,0.78445,0.35268,1.81621,1.05122,1.34593,0.00312288,0.00104096,0.00312288,0.00104096,0.00312288,0.00104096,0.00312288,0.00104096
50,292.502,1.05538,0.75936,1.00394,0.815,0.75177,0.78456,0.35431,1.85062,1.10481,1.33291,0.00306294,0.00102098,0.00306294,0.00102098,0.00306294,0.00102098,0.00306294,0.00102098
51,297.685,1.04659,0.75433,1.00126,0.83606,0.78357,0.80497,0.36462,1.83135,1.04671,1.3545,0.003003,0.001001,0.003003,0.001001,0.003003,0.001001,0.003003,0.001001
52,302.655,1.02842,0.74667,1.00226,0.81494,0.79152,0.81221,0.36495,1.8357,1.07658,1.34098,0.00294306,0.00098102,0.00294306,0.00098102,0.00294306,0.00098102,0.00294306,0.00098102
53,307.764,1.02026,0.73607,0.99328,0.80111,0.77739,0.79832,0.35273,1.83939,1.09859,1.35015,0.00288312,0.00096104,0.00288312,0.00096104,0.00288312,0.00096104,0.00288312,0.00096104
54,312.863,1.03425,0.75437,0.99776,0.81761,0.76033,0.77747,0.34992,1.84476,1.10216,1.34712,0.00282318,0.00094106,0.00282318,0.00094106,0.00282318,0.00094106,0.00282318,0.00094106
55,318.145,0.99776,0.72496,0.98799,0.8024,0.76406,0.77835,0.34768,1.83771,1.07192,1.34645,0.00276324,0.00092108,0.00276324,0.00092108,0.00276324,0.00092108,0.00276324,0.00092108
56,323.386,1.00037,0.72386,0.99346,0.82061,0.79064,0.80331,0.36402,1.82391,1.04693,1.3415,0.0027033,0.0009011,0.0027033,0.0009011,0.0027033,0.0009011,0.0027033,0.0009011
57,329.907,1.00666,0.71429,0.99141,0.803,0.74823,0.76879,0.32661,1.92034,1.09861,1.36998,0.00264336,0.00088112,0.00264336,0.00088112,0.00264336,0.00088112,0.00264336,0.00088112
58,335.005,0.99831,0.71952,0.99334,0.82133,0.7553,0.78551,0.33773,1.90627,1.08732,1.35373,0.00258342,0.00086114,0.00258342,0.00086114,0.00258342,0.00086114,0.00258342,0.00086114
59,340.386,0.97385,0.69935,0.98593,0.79963,0.74739,0.74623,0.30511,1.97224,1.11562,1.35464,0.00252348,0.00084116,0.00252348,0.00084116,0.00252348,0.00084116,0.00252348,0.00084116
60,345.556,0.9742,0.70422,0.98146,0.78799,0.76413,0.76115,0.32688,1.91799,1.09721,1.34937,0.00246354,0.00082118,0.00246354,0.00082118,0.00246354,0.00082118,0.00246354,0.00082118
61,350.624,0.97766,0.69846,0.97979,0.82294,0.77385,0.77955,0.33582,1.89333,1.06424,1.35194,0.0024036,0.0008012,0.0024036,0.0008012,0.0024036,0.0008012,0.0024036,0.0008012
62,355.879,0.96699,0.69636,0.98069,0.84067,0.78304,0.81049,0.36053,1.83935,1.0391,1.35582,0.00234366,0.00078122,0.00234366,0.00078122,0.00234366,0.00078122,0.00234366,0.00078122
63,361.832,0.96557,0.69466,0.97783,0.83094,0.77739,0.79949,0.36119,1.83884,1.05425,1.34235,0.00228372,0.00076124,0.00228372,0.00076124,0.00228372,0.00076124,0.00228372,0.00076124
64,370.291,0.94516,0.69362,0.97331,0.83526,0.7712,0.79159,0.35504,1.8124,1.03298,1.34936,0.00222378,0.00074126,0.00222378,0.00074126,0.00222378,0.00074126,0.00222378,0.00074126
65,377.413,0.94805,0.68234,0.97195,0.83852,0.75232,0.78015,0.34317,1.84969,1.08539,1.3428,0.00216384,0.00072128,0.00216384,0.00072128,0.00216384,0.00072128,0.00216384,0.00072128
66,382.574,0.93287,0.67493,0.97291,0.8415,0.76918,0.79017,0.34672,1.85209,1.062,1.37052,0.0021039,0.0007013,0.0021039,0.0007013,0.0021039,0.0007013,0.0021039,0.0007013
67,387.77,0.94173,0.68081,0.97061,0.81885,0.78534,0.7821,0.34069,1.89416,1.07294,1.35294,0.00204396,0.00068132,0.00204396,0.00068132,0.00204396,0.00068132,0.00204396,0.00068132
68,393.019,0.92395,0.66409,0.97199,0.82362,0.76728,0.79006,0.35191,1.85965,1.05537,1.36399,0.00198402,0.00066134,0.00198402,0.00066134,0.00198402,0.00066134,0.00198402,0.00066134
69,398.114,0.90837,0.66858,0.96083,0.82481,0.79594,0.8014,0.35236,1.87185,1.05377,1.36141,0.00192408,0.00064136,0.00192408,0.00064136,0.00192408,0.00064136,0.00192408,0.00064136
70,403.23,0.91385,0.6721,0.966,0.81763,0.78023,0.78842,0.34231,1.88572,1.05813,1.37656,0.00186414,0.00062138,0.00186414,0.00062138,0.00186414,0.00062138,0.00186414,0.00062138
71,409.579,0.92453,0.66441,0.96202,0.83024,0.77739,0.79485,0.34854,1.89645,1.05384,1.37437,0.0018042,0.0006014,0.0018042,0.0006014,0.0018042,0.0006014,0.0018042,0.0006014
72,415.527,0.92627,0.66186,0.97099,0.82766,0.7467,0.76815,0.33137,1.92538,1.08385,1.35658,0.00174426,0.00058142,0.00174426,0.00058142,0.00174426,0.00058142,0.00174426,0.00058142
73,420.803,0.92144,0.67348,0.96767,0.8091,0.79002,0.79917,0.34558,1.89256,1.06343,1.36741,0.00168432,0.00056144,0.00168432,0.00056144,0.00168432,0.00056144,0.00168432,0.00056144
74,426.001,0.89465,0.6508,0.95878,0.83855,0.7765,0.79391,0.3385,1.90115,1.0661,1.37349,0.00162438,0.00054146,0.00162438,0.00054146,0.00162438,0.00054146,0.00162438,0.00054146
75,431.191,0.90195,0.65987,0.95587,0.81682,0.76943,0.78657,0.33857,1.89838,1.07315,1.36441,0.00156444,0.00052148,0.00156444,0.00052148,0.00156444,0.00052148,0.00156444,0.00052148
76,436.389,0.89963,0.65031,0.95661,0.82838,0.7659,0.78119,0.34202,1.89568,1.06856,1.37643,0.0015045,0.0005015,0.0015045,0.0005015,0.0015045,0.0005015,0.0015045,0.0005015
77,441.556,0.89157,0.64642,0.95004,0.83384,0.76943,0.78504,0.33541,1.89006,1.054,1.38177,0.00144456,0.00048152,0.00144456,0.00048152,0.00144456,0.00048152,0.00144456,0.00048152
78,448.231,0.87819,0.64572,0.95673,0.8418,0.7662,0.79773,0.34232,1.8849,1.05973,1.38208,0.00138462,0.00046154,0.00138462,0.00046154,0.00138462,0.00046154,0.00138462,0.00046154
79,454.382,0.8851,0.64156,0.95576,0.82461,0.79329,0.80156,0.36219,1.85864,1.04356,1.37931,0.00132468,0.00044156,0.00132468,0.00044156,0.00132468,0.00044156,0.00132468,0.00044156
80,459.584,0.88136,0.6437,0.95727,0.82453,0.79286,0.79975,0.35447,1.85295,1.04931,1.36467,0.00126474,0.00042158,0.00126474,0.00042158,0.00126474,0.00042158,0.00126474,0.00042158
81,464.703,0.86984,0.63348,0.95583,0.84164,0.78887,0.8085,0.35067,1.87052,1.04955,1.37147,0.0012048,0.0004016,0.0012048,0.0004016,0.0012048,0.0004016,0.0012048,0.0004016
82,469.873,0.86321,0.62865,0.95194,0.83168,0.78571,0.79925,0.35601,1.85227,1.0469,1.37238,0.00114486,0.00038162,0.00114486,0.00038162,0.00114486,0.00038162,0.00114486,0.00038162
83,475.271,0.87283,0.63558,0.95097,0.83141,0.77108,0.78355,0.3438,1.86609,1.06109,1.38154,0.00108492,0.00036164,0.00108492,0.00036164,0.00108492,0.00036164,0.00108492,0.00036164
84,480.495,0.86391,0.63043,0.94702,0.84762,0.77473,0.79913,0.35242,1.85632,1.04207,1.38487,0.00102498,0.00034166,0.00102498,0.00034166,0.00102498,0.00034166,0.00102498,0.00034166
85,485.713,0.84631,0.62572,0.94646,0.82231,0.79064,0.79878,0.34538,1.88067,1.04051,1.38775,0.00096504,0.00032168,0.00096504,0.00032168,0.00096504,0.00032168,0.00096504,0.00032168
86,491.928,0.86841,0.63865,0.95462,0.84328,0.79329,0.80935,0.36397,1.84536,1.02809,1.38015,0.0009051,0.0003017,0.0009051,0.0003017,0.0009051,0.0003017,0.0009051,0.0003017
87,497.063,0.84906,0.61799,0.94337,0.84108,0.79013,0.80172,0.34972,1.8643,1.03827,1.37641,0.00084516,0.00028172,0.00084516,0.00028172,0.00084516,0.00028172,0.00084516,0.00028172
88,502.299,0.85355,0.63,0.94949,0.82686,0.76783,0.78007,0.33405,1.89304,1.0631,1.37508,0.00078522,0.00026174,0.00078522,0.00026174,0.00078522,0.00026174,0.00078522,0.00026174
