epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
11,371.875,1.78329,2.27296,0.01069,0.57318,0.15205,0.1587,0.08709,1.87283,2.53874,0.02203,0.001401,0.000467,0.001401,0.000467,0.001401,0.000467,0.001401,0.000467
12,404.89,1.79661,2.14767,0.01063,0.5998,0.15568,0.15823,0.08603,1.83335,2.463,0.02083,0.0013911,0.0004637,0.0013911,0.0004637,0.0013911,0.0004637,0.0013911,0.0004637
13,436.413,1.75259,2.06874,0.01009,0.65408,0.11,0.16604,0.08765,1.81438,2.466,0.01973,0.0013812,0.0004604,0.0013812,0.0004604,0.0013812,0.0004604,0.0013812,0.0004604
14,468.98,1.73248,2.03032,0.01018,0.64422,0.12388,0.16463,0.08751,1.79348,2.47303,0.02025,0.0013713,0.0004571,0.0013713,0.0004571,0.0013713,0.0004571,0.0013713,0.0004571
15,501.442,1.75222,1.93442,0.0101,0.49524,0.17963,0.17787,0.09495,1.76537,2.4328,0.02048,0.0013614,0.0004538,0.0013614,0.0004538,0.0013614,0.0004538,0.0013614,0.0004538
16,533.534,1.74964,1.90649,0.0101,0.4364,0.17909,0.17717,0.09316,1.79854,2.43338,0.02017,0.0013515,0.0004505,0.0013515,0.0004505,0.0013515,0.0004505,0.0013515,0.0004505
17,565.847,1.70329,1.89381,0.00964,0.49565,0.17558,0.18267,0.09345,1.78263,2.34171,0.02027,0.0013416,0.0004472,0.0013416,0.0004472,0.0013416,0.0004472,0.0013416,0.0004472
18,597.751,1.68444,1.8094,0.00948,0.70653,0.12539,0.18587,0.09812,1.72876,2.40152,0.01947,0.0013317,0.0004439,0.0013317,0.0004439,0.0013317,0.0004439,0.0013317,0.0004439
19,628.786,1.67339,1.81628,0.00964,0.60647,0.1347,0.191,0.09919,1.81596,2.41447,0.02064,0.0013218,0.0004406,0.0013218,0.0004406,0.0013218,0.0004406,0.0013218,0.0004406
20,659.763,1.68203,1.71366,0.00958,0.51638,0.14871,0.18984,0.09953,1.86287,2.35639,0.02138,0.0013119,0.0004373,0.0013119,0.0004373,0.0013119,0.0004373,0.0013119,0.0004373
21,690.706,1.66603,1.72762,0.0099,0.36515,0.21497,0.19065,0.10073,1.90993,2.3025,0.02131,0.001302,0.000434,0.001302,0.000434,0.001302,0.000434,0.001302,0.000434
22,721.642,1.66438,1.66431,0.00952,0.37321,0.29413,0.19736,0.10621,1.8361,2.28853,0.02116,0.0012921,0.0004307,0.0012921,0.0004307,0.0012921,0.0004307,0.0012921,0.0004307
23,752.581,1.65204,1.63702,0.00932,0.31645,0.29173,0.20552,0.10893,1.85676,2.23357,0.02105,0.0012822,0.0004274,0.0012822,0.0004274,0.0012822,0.0004274,0.0012822,0.0004274
24,783.196,1.64568,1.60786,0.00934,0.24795,0.29011,0.20441,0.112,1.82631,2.29246,0.02001,0.0012723,0.0004241,0.0012723,0.0004241,0.0012723,0.0004241,0.0012723,0.0004241
25,813.982,1.66083,1.58545,0.00973,0.30602,0.28584,0.20939,0.11366,1.80172,2.23193,0.01989,0.0012624,0.0004208,0.0012624,0.0004208,0.0012624,0.0004208,0.0012624,0.0004208
26,844.562,1.62818,1.54817,0.00902,0.36719,0.22059,0.22298,0.12466,1.80474,2.19989,0.01966,0.0012525,0.0004175,0.0012525,0.0004175,0.0012525,0.0004175,0.0012525,0.0004175
27,875.366,1.6194,1.52753,0.00892,0.36127,0.29303,0.22277,0.12806,1.67815,2.26358,0.01872,0.0012426,0.0004142,0.0012426,0.0004142,0.0012426,0.0004142,0.0012426,0.0004142
28,906.087,1.63023,1.51127,0.00877,0.37059,0.30644,0.22728,0.12331,1.82815,2.19334,0.01955,0.0012327,0.0004109,0.0012327,0.0004109,0.0012327,0.0004109,0.0012327,0.0004109
29,936.215,1.62585,1.50872,0.00943,0.35215,0.23554,0.233,0.12913,1.79475,2.18271,0.01959,0.0012228,0.0004076,0.0012228,0.0004076,0.0012228,0.0004076,0.0012228,0.0004076
30,969.047,1.619,1.47257,0.00875,0.36849,0.25324,0.23417,0.12467,1.78084,2.19553,0.01964,0.0012129,0.0004043,0.0012129,0.0004043,0.0012129,0.0004043,0.0012129,0.0004043
31,1001.42,1.60049,1.49888,0.00898,0.38987,0.22788,0.23135,0.12248,1.85514,2.18311,0.02018,0.001203,0.000401,0.001203,0.000401,0.001203,0.000401,0.001203,0.000401
32,1033.36,1.57184,1.43192,0.00861,0.36461,0.25282,0.23253,0.1259,1.82199,2.15366,0.01994,0.0011931,0.0003977,0.0011931,0.0003977,0.0011931,0.0003977,0.0011931,0.0003977
33,1065.89,1.5859,1.43605,0.00866,0.38254,0.23174,0.22277,0.11769,1.84412,2.18773,0.01954,0.0011832,0.0003944,0.0011832,0.0003944,0.0011832,0.0003944,0.0011832,0.0003944
34,1098.29,1.58338,1.38359,0.00889,0.38532,0.27147,0.22608,0.12047,1.80149,2.20826,0.01954,0.0011733,0.0003911,0.0011733,0.0003911,0.0011733,0.0003911,0.0011733,0.0003911
35,1130.63,1.58736,1.39869,0.00864,0.37448,0.25772,0.22177,0.12024,1.8109,2.16779,0.01946,0.0011634,0.0003878,0.0011634,0.0003878,0.0011634,0.0003878,0.0011634,0.0003878
36,1162.75,1.57235,1.38841,0.00874,0.39291,0.25492,0.22998,0.12675,1.77863,2.23069,0.01951,0.0011535,0.0003845,0.0011535,0.0003845,0.0011535,0.0003845,0.0011535,0.0003845
37,1195,1.57417,1.3547,0.00857,0.39095,0.26161,0.22756,0.12184,1.81368,2.12513,0.01943,0.0011436,0.0003812,0.0011436,0.0003812,0.0011436,0.0003812,0.0011436,0.0003812
38,1227.41,1.55002,1.35505,0.00811,0.38983,0.27188,0.23323,0.12459,1.76734,2.14583,0.01868,0.0011337,0.0003779,0.0011337,0.0003779,0.0011337,0.0003779,0.0011337,0.0003779
39,1260.51,1.56118,1.33115,0.00825,0.39905,0.24941,0.24872,0.13022,1.78562,2.14334,0.01913,0.0011238,0.0003746,0.0011238,0.0003746,0.0011238,0.0003746,0.0011238,0.0003746
40,1291.97,1.55449,1.325,0.00847,0.38138,0.25776,0.23401,0.12725,1.75093,2.1366,0.01878,0.0011139,0.0003713,0.0011139,0.0003713,0.0011139,0.0003713,0.0011139,0.0003713
41,1324.4,1.56447,1.31557,0.00828,0.3836,0.24032,0.22814,0.12498,1.80164,2.13753,0.01979,0.001104,0.000368,0.001104,0.000368,0.001104,0.000368,0.001104,0.000368
42,1356.09,1.51585,1.29568,0.00803,0.31504,0.2735,0.22674,0.12223,1.75631,2.22699,0.01927,0.0010941,0.0003647,0.0010941,0.0003647,0.0010941,0.0003647,0.0010941,0.0003647
43,1387.15,1.56265,1.31087,0.00833,0.32147,0.24648,0.23185,0.1271,1.80774,2.13697,0.01952,0.0010842,0.0003614,0.0010842,0.0003614,0.0010842,0.0003614,0.0010842,0.0003614
44,1417.78,1.54639,1.28383,0.00823,0.38648,0.26769,0.22698,0.12223,1.77607,2.12152,0.01901,0.0010743,0.0003581,0.0010743,0.0003581,0.0010743,0.0003581,0.0010743,0.0003581
45,1448.48,1.52676,1.28814,0.00845,0.39192,0.24441,0.22842,0.12175,1.83071,2.17596,0.01928,0.0010644,0.0003548,0.0010644,0.0003548,0.0010644,0.0003548,0.0010644,0.0003548
46,1479.07,1.52697,1.26782,0.0084,0.33945,0.26906,0.23746,0.12546,1.84075,2.10273,0.01955,0.0010545,0.0003515,0.0010545,0.0003515,0.0010545,0.0003515,0.0010545,0.0003515
47,1510.13,1.53814,1.24868,0.00814,0.34858,0.27789,0.23538,0.12322,1.81544,2.14644,0.01907,0.0010446,0.0003482,0.0010446,0.0003482,0.0010446,0.0003482,0.0010446,0.0003482
48,1541.01,1.5427,1.20872,0.00842,0.33995,0.28516,0.23461,0.12488,1.83783,2.17787,0.01855,0.0010347,0.0003449,0.0010347,0.0003449,0.0010347,0.0003449,0.0010347,0.0003449
49,1571.27,1.51408,1.23055,0.00814,0.30539,0.3181,0.23578,0.12286,1.80637,2.16882,0.01838,0.0010248,0.0003416,0.0010248,0.0003416,0.0010248,0.0003416,0.0010248,0.0003416
50,1601.92,1.52857,1.23644,0.00815,0.38889,0.27283,0.22782,0.11782,1.83036,2.16753,0.01875,0.0010149,0.0003383,0.0010149,0.0003383,0.0010149,0.0003383,0.0010149,0.0003383
51,1633.41,1.51122,1.2312,0.00812,0.35457,0.28095,0.23725,0.12529,1.81388,2.14895,0.01899,0.001005,0.000335,0.001005,0.000335,0.001005,0.000335,0.001005,0.000335
52,1664.67,1.50799,1.19526,0.00811,0.3167,0.27278,0.22454,0.12324,1.75861,2.23312,0.01815,0.0009951,0.0003317,0.0009951,0.0003317,0.0009951,0.0003317,0.0009951,0.0003317
53,1696.12,1.50366,1.18183,0.00794,0.34052,0.25916,0.2285,0.12377,1.77703,2.20054,0.01846,0.0009852,0.0003284,0.0009852,0.0003284,0.0009852,0.0003284,0.0009852,0.0003284
54,1728.06,1.49202,1.19928,0.00796,0.31616,0.25593,0.22806,0.1228,1.78494,2.20919,0.01873,0.0009753,0.0003251,0.0009753,0.0003251,0.0009753,0.0003251,0.0009753,0.0003251
55,1761.14,1.49798,1.18005,0.00816,0.37761,0.26068,0.2246,0.12102,1.81432,2.21549,0.01878,0.0009654,0.0003218,0.0009654,0.0003218,0.0009654,0.0003218,0.0009654,0.0003218
56,1792.77,1.49603,1.18447,0.00808,0.41667,0.27062,0.24098,0.12828,1.7987,2.18209,0.01843,0.0009555,0.0003185,0.0009555,0.0003185,0.0009555,0.0003185,0.0009555,0.0003185
57,1823.84,1.47659,1.16552,0.00804,0.35481,0.27993,0.24031,0.12553,1.81357,2.20667,0.01865,0.0009456,0.0003152,0.0009456,0.0003152,0.0009456,0.0003152,0.0009456,0.0003152
58,1855.44,1.48833,1.14498,0.00806,0.3479,0.28374,0.24476,0.12771,1.79061,2.24749,0.01837,0.0009357,0.0003119,0.0009357,0.0003119,0.0009357,0.0003119,0.0009357,0.0003119
59,1886.6,1.48987,1.164,0.00798,0.40427,0.27453,0.237,0.12572,1.84421,2.14511,0.01882,0.0009258,0.0003086,0.0009258,0.0003086,0.0009258,0.0003086,0.0009258,0.0003086
60,1917.66,1.4625,1.14284,0.00789,0.45201,0.26664,0.2303,0.12651,1.86115,2.19918,0.01908,0.0009159,0.0003053,0.0009159,0.0003053,0.0009159,0.0003053,0.0009159,0.0003053
61,1949.45,1.48116,1.16497,0.00815,0.39786,0.26477,0.23603,0.12954,1.78778,2.1464,0.01899,0.000906,0.000302,0.000906,0.000302,0.000906,0.000302,0.000906,0.000302
62,1981.71,1.47714,1.14893,0.00783,0.57948,0.2379,0.23785,0.12776,1.8539,2.15368,0.01944,0.0008961,0.0002987,0.0008961,0.0002987,0.0008961,0.0002987,0.0008961,0.0002987
63,2014.13,1.4534,1.08326,0.0079,0.34189,0.26167,0.23225,0.12884,1.81363,2.19712,0.01881,0.0008862,0.0002954,0.0008862,0.0002954,0.0008862,0.0002954,0.0008862,0.0002954
64,2045.35,1.46572,1.13184,0.00777,0.41512,0.259,0.22822,0.12094,1.84091,2.18374,0.0189,0.0008763,0.0002921,0.0008763,0.0002921,0.0008763,0.0002921,0.0008763,0.0002921
65,2075.87,1.44711,1.11016,0.00737,0.42396,0.24872,0.23688,0.12611,1.84555,2.15435,0.01864,0.0008664,0.0002888,0.0008664,0.0002888,0.0008664,0.0002888,0.0008664,0.0002888
66,2106.53,1.48524,1.11928,0.00782,0.39262,0.28325,0.22457,0.12132,1.84324,2.15599,0.01887,0.0008565,0.0002855,0.0008565,0.0002855,0.0008565,0.0002855,0.0008565,0.0002855
67,2137.02,1.44148,1.08577,0.00758,0.40359,0.27111,0.24096,0.12606,1.88357,2.18805,0.01888,0.0008466,0.0002822,0.0008466,0.0002822,0.0008466,0.0002822,0.0008466,0.0002822
68,2167.37,1.43438,1.06424,0.00752,0.39952,0.28593,0.23437,0.12536,1.81969,2.18094,0.01888,0.0008367,0.0002789,0.0008367,0.0002789,0.0008367,0.0002789,0.0008367,0.0002789
69,2198.1,1.4399,1.0797,0.00745,0.39156,0.2985,0.23718,0.12852,1.8486,2.13651,0.01874,0.0008268,0.0002756,0.0008268,0.0002756,0.0008268,0.0002756,0.0008268,0.0002756
70,2228.55,1.45266,1.06039,0.00758,0.38823,0.28851,0.24782,0.13433,1.83532,2.16125,0.01835,0.0008169,0.0002723,0.0008169,0.0002723,0.0008169,0.0002723,0.0008169,0.0002723
71,2259.3,1.43923,1.05956,0.00757,0.51353,0.2367,0.2453,0.1323,1.82895,2.16868,0.01826,0.000807,0.000269,0.000807,0.000269,0.000807,0.000269,0.000807,0.000269
72,2290.74,1.44868,1.06819,0.00777,0.38571,0.3046,0.2377,0.12542,1.8531,2.20342,0.01845,0.0007971,0.0002657,0.0007971,0.0002657,0.0007971,0.0002657,0.0007971,0.0002657
73,2322.38,1.43562,1.05106,0.00753,0.42143,0.23812,0.23467,0.12242,1.84106,2.22695,0.01846,0.0007872,0.0002624,0.0007872,0.0002624,0.0007872,0.0002624,0.0007872,0.0002624
74,2354.43,1.44555,1.06892,0.00763,0.49841,0.22503,0.24918,0.13379,1.8496,2.19328,0.01848,0.0007773,0.0002591,0.0007773,0.0002591,0.0007773,0.0002591,0.0007773,0.0002591
75,2385.89,1.45829,1.0568,0.00746,0.58554,0.22578,0.25876,0.14032,1.83201,2.12466,0.01864,0.0007674,0.0002558,0.0007674,0.0002558,0.0007674,0.0002558,0.0007674,0.0002558
76,2418.08,1.40576,1.00404,0.00711,0.43033,0.25726,0.24368,0.12625,1.90023,2.16721,0.01873,0.0007575,0.0002525,0.0007575,0.0002525,0.0007575,0.0002525,0.0007575,0.0002525
77,2450.72,1.43561,1.02542,0.00743,0.41273,0.26002,0.25464,0.13797,1.87219,2.11291,0.01895,0.0007476,0.0002492,0.0007476,0.0002492,0.0007476,0.0002492,0.0007476,0.0002492
78,2482.81,1.41902,1.01992,0.00747,0.39782,0.27398,0.24608,0.13097,1.82403,2.17966,0.01843,0.0007377,0.0002459,0.0007377,0.0002459,0.0007377,0.0002459,0.0007377,0.0002459
79,2514.97,1.39881,1.03046,0.00752,0.38458,0.26905,0.2453,0.13303,1.89511,2.11051,0.01925,0.0007278,0.0002426,0.0007278,0.0002426,0.0007278,0.0002426,0.0007278,0.0002426
80,2547.54,1.42293,1.01765,0.00758,0.41793,0.23672,0.24623,0.1317,1.92296,2.17526,0.01978,0.0007179,0.0002393,0.0007179,0.0002393,0.0007179,0.0002393,0.0007179,0.0002393
81,2579.42,1.42314,1.03416,0.00762,0.4095,0.27975,0.24584,0.13232,1.86238,2.12011,0.0193,0.000708,0.000236,0.000708,0.000236,0.000708,0.000236,0.000708,0.000236
82,2611.8,1.44748,1.03078,0.00782,0.33751,0.28247,0.25881,0.14035,1.88186,2.12765,0.01926,0.0006981,0.0002327,0.0006981,0.0002327,0.0006981,0.0002327,0.0006981,0.0002327
83,2643.48,1.42631,1.02706,0.00756,0.49088,0.20496,0.23477,0.12732,1.86712,2.10768,0.01914,0.0006882,0.0002294,0.0006882,0.0002294,0.0006882,0.0002294,0.0006882,0.0002294
84,2675.54,1.4235,1.0064,0.00737,0.40045,0.27991,0.24816,0.1335,1.8953,2.14721,0.01925,0.0006783,0.0002261,0.0006783,0.0002261,0.0006783,0.0002261,0.0006783,0.0002261
85,2707.56,1.42061,1.02027,0.00741,0.41415,0.26507,0.24789,0.13647,1.86792,2.13522,0.0193,0.0006684,0.0002228,0.0006684,0.0002228,0.0006684,0.0002228,0.0006684,0.0002228
86,2738.65,1.39818,0.98746,0.00728,0.42906,0.25757,0.25623,0.13939,1.89124,2.02917,0.0194,0.0006585,0.0002195,0.0006585,0.0002195,0.0006585,0.0002195,0.0006585,0.0002195
87,2769.8,1.39913,0.9609,0.00735,0.39917,0.29195,0.23999,0.13212,1.88056,2.04062,0.019,0.0006486,0.0002162,0.0006486,0.0002162,0.0006486,0.0002162,0.0006486,0.0002162
88,2800.26,1.40538,0.99297,0.00733,0.39829,0.24835,0.24325,0.13137,1.84047,2.10181,0.01892,0.0006387,0.0002129,0.0006387,0.0002129,0.0006387,0.0002129,0.0006387,0.0002129
89,2830.57,1.39378,1.00736,0.00737,0.47341,0.28682,0.24201,0.13239,1.88776,2.08032,0.01944,0.0006288,0.0002096,0.0006288,0.0002096,0.0006288,0.0002096,0.0006288,0.0002096
90,2862.64,1.40146,1.00636,0.00747,0.41129,0.23426,0.26,0.14507,1.88374,2.05779,0.01937,0.0006189,0.0002063,0.0006189,0.0002063,0.0006189,0.0002063,0.0006189,0.0002063
91,2894.95,1.39741,1.00715,0.00732,0.41389,0.22982,0.26742,0.14811,1.86435,2.00615,0.01934,0.000609,0.000203,0.000609,0.000203,0.000609,0.000203,0.000609,0.000203
92,2927.78,1.38403,0.99856,0.00713,0.34033,0.3,0.28064,0.15565,1.87411,2.0559,0.01919,0.0005991,0.0001997,0.0005991,0.0001997,0.0005991,0.0001997,0.0005991,0.0001997
93,2959.14,1.39066,0.9661,0.00757,0.40439,0.28128,0.2514,0.13816,1.89636,2.06942,0.01936,0.0005892,0.0001964,0.0005892,0.0001964,0.0005892,0.0001964,0.0005892,0.0001964
94,2990.14,1.38637,0.98386,0.00744,0.39816,0.2897,0.27409,0.15305,1.92854,2.08615,0.0193,0.0005793,0.0001931,0.0005793,0.0001931,0.0005793,0.0001931,0.0005793,0.0001931
95,3021.55,1.41787,0.98036,0.0075,0.34519,0.26115,0.2612,0.14691,1.89254,2.08577,0.01903,0.0005694,0.0001898,0.0005694,0.0001898,0.0005694,0.0001898,0.0005694,0.0001898
96,3053.71,1.38245,0.96252,0.00725,0.40991,0.28091,0.26036,0.14567,1.92189,2.04865,0.01928,0.0005595,0.0001865,0.0005595,0.0001865,0.0005595,0.0001865,0.0005595,0.0001865
97,3085.1,1.37503,0.91669,0.00712,0.45637,0.27567,0.29536,0.1712,1.9018,2.0175,0.01941,0.0005496,0.0001832,0.0005496,0.0001832,0.0005496,0.0001832,0.0005496,0.0001832
98,3115.99,1.39113,0.95608,0.00742,0.40915,0.24879,0.26054,0.14141,1.87062,2.03573,0.01906,0.0005397,0.0001799,0.0005397,0.0001799,0.0005397,0.0001799,0.0005397,0.0001799
99,3146.49,1.35808,0.95403,0.00696,0.46735,0.28786,0.30056,0.16377,1.91065,2.0029,0.01954,0.0005298,0.0001766,0.0005298,0.0001766,0.0005298,0.0001766,0.0005298,0.0001766
100,3178.02,1.3716,0.93277,0.00697,0.42275,0.27287,0.25811,0.13864,1.93787,2.02309,0.01927,0.0005199,0.0001733,0.0005199,0.0001733,0.0005199,0.0001733,0.0005199,0.0001733
101,3210.63,1.36884,0.93182,0.00696,0.42413,0.23211,0.24706,0.13467,1.90591,2.06618,0.01943,0.00051,0.00017,0.00051,0.00017,0.00051,0.00017,0.00051,0.00017
102,3242.23,1.38218,0.94508,0.00724,0.40397,0.26949,0.26288,0.14415,1.91881,2.00849,0.01958,0.0005001,0.0001667,0.0005001,0.0001667,0.0005001,0.0001667,0.0005001,0.0001667
103,3275.27,1.37663,0.92703,0.00738,0.46734,0.29174,0.26016,0.14001,1.93125,2.01897,0.0193,0.0004902,0.0001634,0.0004902,0.0001634,0.0004902,0.0001634,0.0004902,0.0001634
104,3306.64,1.35671,0.93575,0.00717,0.42066,0.25354,0.25774,0.13975,1.91338,2.04851,0.01927,0.0004803,0.0001601,0.0004803,0.0001601,0.0004803,0.0001601,0.0004803,0.0001601
105,3338.85,1.38766,0.94991,0.00727,0.43315,0.23571,0.25929,0.14307,1.88394,2.03984,0.01913,0.0004704,0.0001568,0.0004704,0.0001568,0.0004704,0.0001568,0.0004704,0.0001568
106,3370.31,1.35532,0.94553,0.00687,0.39909,0.27063,0.25425,0.14204,1.89687,2.04045,0.01943,0.0004605,0.0001535,0.0004605,0.0001535,0.0004605,0.0001535,0.0004605,0.0001535
107,3401.47,1.37153,0.93508,0.00706,0.41015,0.24138,0.25836,0.14446,1.93499,2.06515,0.01948,0.0004506,0.0001502,0.0004506,0.0001502,0.0004506,0.0001502,0.0004506,0.0001502
108,3433.93,1.3565,0.93085,0.00719,0.42437,0.25213,0.26327,0.14777,1.9369,2.01914,0.01937,0.0004407,0.0001469,0.0004407,0.0001469,0.0004407,0.0001469,0.0004407,0.0001469
109,3466.42,1.37123,0.9084,0.00697,0.41237,0.23137,0.28487,0.15718,1.91669,2.0486,0.01936,0.0004308,0.0001436,0.0004308,0.0001436,0.0004308,0.0001436,0.0004308,0.0001436
110,3497.37,1.36809,0.95326,0.00722,0.399,0.23741,0.28187,0.16105,1.91147,2.04613,0.01947,0.0004209,0.0001403,0.0004209,0.0001403,0.0004209,0.0001403,0.0004209,0.0001403
111,3529.03,1.34602,0.9151,0.00717,0.40074,0.26026,0.27276,0.15296,1.92732,2.04117,0.01962,0.000411,0.000137,0.000411,0.000137,0.000411,0.000137,0.000411,0.000137
112,3560.04,1.35614,0.91362,0.00713,0.46256,0.2676,0.28204,0.15314,1.93705,2.01848,0.01969,0.0004011,0.0001337,0.0004011,0.0001337,0.0004011,0.0001337,0.0004011,0.0001337
113,3590.81,1.36827,0.93888,0.00716,0.49198,0.25332,0.26135,0.14058,1.91337,2.00569,0.01952,0.0003912,0.0001304,0.0003912,0.0001304,0.0003912,0.0001304,0.0003912,0.0001304
114,3621.09,1.36871,0.93002,0.00693,0.42763,0.22625,0.27309,0.15149,1.9467,2.0362,0.01934,0.0003813,0.0001271,0.0003813,0.0001271,0.0003813,0.0001271,0.0003813,0.0001271
115,3651.8,1.3607,0.932,0.00713,0.42997,0.20735,0.253,0.13681,1.96172,2.06101,0.0196,0.0003714,0.0001238,0.0003714,0.0001238,0.0003714,0.0001238,0.0003714,0.0001238
116,3683.74,1.34684,0.92675,0.007,0.42851,0.21972,0.24917,0.13566,1.92613,2.05229,0.0192,0.0003615,0.0001205,0.0003615,0.0001205,0.0003615,0.0001205,0.0003615,0.0001205
117,3716.44,1.36037,0.92312,0.00722,0.40519,0.23051,0.2512,0.13771,1.92924,2.03325,0.0195,0.0003516,0.0001172,0.0003516,0.0001172,0.0003516,0.0001172,0.0003516,0.0001172
118,3748.23,1.33109,0.91879,0.00689,0.40223,0.22748,0.25494,0.13953,1.93404,2.04317,0.01937,0.0003417,0.0001139,0.0003417,0.0001139,0.0003417,0.0001139,0.0003417,0.0001139
119,3781.01,1.34085,0.91798,0.00713,0.40408,0.2521,0.2526,0.13794,1.92518,2.06335,0.01916,0.0003318,0.0001106,0.0003318,0.0001106,0.0003318,0.0001106,0.0003318,0.0001106
120,3812.78,1.33485,0.89234,0.00684,0.41798,0.25286,0.25313,0.13939,1.9343,2.05824,0.0193,0.0003219,0.0001073,0.0003219,0.0001073,0.0003219,0.0001073,0.0003219,0.0001073
121,3844.77,1.33375,0.88397,0.00702,0.51592,0.21149,0.26079,0.14091,1.94713,2.07651,0.01932,0.000312,0.000104,0.000312,0.000104,0.000312,0.000104,0.000312,0.000104
122,3877.16,1.34259,0.90741,0.00692,0.4406,0.21322,0.25047,0.13664,1.92026,2.0317,0.0194,0.0003021,0.0001007,0.0003021,0.0001007,0.0003021,0.0001007,0.0003021,0.0001007
123,3909.23,1.34286,0.8869,0.00685,0.41658,0.21998,0.25063,0.13801,1.9312,2.08848,0.0195,0.0002922,9.74e-05,0.0002922,9.74e-05,0.0002922,9.74e-05,0.0002922,9.74e-05
124,3941.2,1.332,0.88643,0.00676,0.41093,0.22664,0.24741,0.13483,1.90864,2.0823,0.01957,0.0002823,9.41e-05,0.0002823,9.41e-05,0.0002823,9.41e-05,0.0002823,9.41e-05
125,3973.07,1.35214,0.88386,0.00716,0.41636,0.22377,0.25181,0.13872,1.91176,2.05726,0.01911,0.0002724,9.08e-05,0.0002724,9.08e-05,0.0002724,9.08e-05,0.0002724,9.08e-05
126,4005.15,1.34294,0.89372,0.00701,0.4163,0.25376,0.25096,0.13575,1.93842,2.06734,0.01961,0.0002625,8.75e-05,0.0002625,8.75e-05,0.0002625,8.75e-05,0.0002625,8.75e-05
127,4037.67,1.33698,0.88204,0.00701,0.42098,0.26745,0.24733,0.13569,1.91362,2.07281,0.01944,0.0002526,8.42e-05,0.0002526,8.42e-05,0.0002526,8.42e-05,0.0002526,8.42e-05
128,4070.2,1.33082,0.88691,0.00706,0.41334,0.26288,0.24236,0.13433,1.93452,2.08668,0.01914,0.0002427,8.09e-05,0.0002427,8.09e-05,0.0002427,8.09e-05,0.0002427,8.09e-05
129,4102.38,1.33114,0.88546,0.0071,0.41946,0.22879,0.24727,0.13337,1.95242,2.05725,0.01938,0.0002328,7.76e-05,0.0002328,7.76e-05,0.0002328,7.76e-05,0.0002328,7.76e-05
130,4134.15,1.32047,0.87855,0.00705,0.50109,0.21491,0.24851,0.13732,1.92407,2.06692,0.01924,0.0002229,7.43e-05,0.0002229,7.43e-05,0.0002229,7.43e-05,0.0002229,7.43e-05
131,4166.39,1.31295,0.87702,0.00696,0.41592,0.23049,0.26265,0.1449,1.9127,2.09456,0.01905,0.000213,7.1e-05,0.000213,7.1e-05,0.000213,7.1e-05,0.000213,7.1e-05
