epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
15,156.146,1.70928,3.60659,0.01057,0.8021,0.08031,0.10132,0.05375,1.70583,2.62068,0.02424,0.0013614,0.0004538,0.0013614,0.0004538,0.0013614,0.0004538,0.0013614,0.0004538
16,164.337,1.68562,3.57763,0.01021,0.7177,0.10534,0.09893,0.05325,1.7255,2.64652,0.024,0.0013515,0.0004505,0.0013515,0.0004505,0.0013515,0.0004505,0.0013515,0.0004505
17,172.337,1.67487,3.55544,0.0104,0.74982,0.10463,0.1087,0.05872,1.66251,2.53643,0.02355,0.0013416,0.0004472,0.0013416,0.0004472,0.0013416,0.0004472,0.0013416,0.0004472
18,180.464,1.68869,3.37005,0.01048,0.80469,0.07406,0.1164,0.05963,1.67274,2.57318,0.02275,0.0013317,0.0004439,0.0013317,0.0004439,0.0013317,0.0004439,0.0013317,0.0004439
19,188.57,1.63742,3.40762,0.00984,0.718,0.10404,0.12943,0.06829,1.69595,2.57165,0.0241,0.0013218,0.0004406,0.0013218,0.0004406,0.0013218,0.0004406,0.0013218,0.0004406
20,196.606,1.64166,3.39741,0.00996,0.71893,0.09921,0.12309,0.06653,1.71392,2.54409,0.02346,0.0013119,0.0004373,0.0013119,0.0004373,0.0013119,0.0004373,0.0013119,0.0004373
21,204.648,1.65301,3.39691,0.01033,0.70662,0.12322,0.12736,0.06764,1.69656,2.57099,0.02298,0.001302,0.000434,0.001302,0.000434,0.001302,0.000434,0.001302,0.000434
22,212.757,1.59768,3.3072,0.0096,0.60995,0.17642,0.14255,0.07623,1.67252,2.53819,0.02292,0.0012921,0.0004307,0.0012921,0.0004307,0.0012921,0.0004307,0.0012921,0.0004307
23,220.797,1.65211,3.27237,0.00995,0.62662,0.18447,0.16332,0.09511,1.70785,2.54892,0.02318,0.0012822,0.0004274,0.0012822,0.0004274,0.0012822,0.0004274,0.0012822,0.0004274
24,228.93,1.62222,3.2514,0.0095,0.69026,0.17397,0.16674,0.09241,1.65061,2.51423,0.02188,0.0012723,0.0004241,0.0012723,0.0004241,0.0012723,0.0004241,0.0012723,0.0004241
25,236.966,1.61404,3.19045,0.00959,0.61188,0.17693,0.13991,0.07828,1.65833,2.48975,0.0225,0.0012624,0.0004208,0.0012624,0.0004208,0.0012624,0.0004208,0.0012624,0.0004208
26,245.016,1.60871,3.13961,0.00967,0.66882,0.17349,0.13723,0.07974,1.66498,2.49956,0.02189,0.0012525,0.0004175,0.0012525,0.0004175,0.0012525,0.0004175,0.0012525,0.0004175
27,253.093,1.62125,3.13529,0.00958,0.67527,0.17119,0.17566,0.10472,1.62327,2.44283,0.02195,0.0012426,0.0004142,0.0012426,0.0004142,0.0012426,0.0004142,0.0012426,0.0004142
28,261.454,1.61083,3.12914,0.00974,0.49214,0.18123,0.17192,0.1035,1.71772,2.50756,0.02235,0.0012327,0.0004109,0.0012327,0.0004109,0.0012327,0.0004109,0.0012327,0.0004109
29,269.63,1.60248,3.16269,0.00951,0.44161,0.18555,0.17149,0.11437,1.69911,2.50442,0.0227,0.0012228,0.0004076,0.0012228,0.0004076,0.0012228,0.0004076,0.0012228,0.0004076
30,277.739,1.59691,3.06856,0.00926,0.53264,0.12095,0.14212,0.08311,1.66635,2.42886,0.02191,0.0012129,0.0004043,0.0012129,0.0004043,0.0012129,0.0004043,0.0012129,0.0004043
31,285.7,1.58665,3.08293,0.00937,0.41753,0.14712,0.1525,0.08702,1.66425,2.43519,0.02159,0.001203,0.000401,0.001203,0.000401,0.001203,0.000401,0.001203,0.000401
32,293.766,1.60415,3.03583,0.00951,0.54725,0.09231,0.13926,0.08169,1.61443,2.40699,0.02108,0.0011931,0.0003977,0.0011931,0.0003977,0.0011931,0.0003977,0.0011931,0.0003977
33,301.776,1.5908,2.94863,0.00952,0.54169,0.1012,0.13453,0.07846,1.69434,2.422,0.02186,0.0011832,0.0003944,0.0011832,0.0003944,0.0011832,0.0003944,0.0011832,0.0003944
34,310.013,1.58127,2.98986,0.0097,0.53873,0.09858,0.14374,0.08439,1.63754,2.38564,0.02115,0.0011733,0.0003911,0.0011733,0.0003911,0.0011733,0.0003911,0.0011733,0.0003911
35,318.083,1.59533,2.91731,0.0094,0.45719,0.14401,0.14169,0.08197,1.63804,2.3734,0.02148,0.0011634,0.0003878,0.0011634,0.0003878,0.0011634,0.0003878,0.0011634,0.0003878
36,326.154,1.59218,2.88031,0.00978,0.54086,0.09993,0.13637,0.07741,1.65069,2.37906,0.02195,0.0011535,0.0003845,0.0011535,0.0003845,0.0011535,0.0003845,0.0011535,0.0003845
37,334.27,1.59718,2.91198,0.00915,0.36172,0.13005,0.13395,0.07518,1.65415,2.36226,0.02137,0.0011436,0.0003812,0.0011436,0.0003812,0.0011436,0.0003812,0.0011436,0.0003812
38,342.259,1.57253,2.89405,0.00927,0.35126,0.1371,0.136,0.07826,1.71306,2.40274,0.02229,0.0011337,0.0003779,0.0011337,0.0003779,0.0011337,0.0003779,0.0011337,0.0003779
39,350.245,1.56091,2.89047,0.00886,0.41565,0.09872,0.13585,0.07892,1.60211,2.31133,0.02091,0.0011238,0.0003746,0.0011238,0.0003746,0.0011238,0.0003746,0.0011238,0.0003746
40,358.218,1.56715,2.76531,0.009,0.35743,0.09962,0.13393,0.07713,1.60445,2.33509,0.0204,0.0011139,0.0003713,0.0011139,0.0003713,0.0011139,0.0003713,0.0011139,0.0003713
41,366.262,1.54479,2.74091,0.00907,0.41027,0.10104,0.13552,0.07678,1.5821,2.33412,0.02047,0.001104,0.000368,0.001104,0.000368,0.001104,0.000368,0.001104,0.000368
42,374.339,1.55605,2.77959,0.00912,0.37609,0.10713,0.13922,0.07853,1.66489,2.45689,0.02131,0.0010941,0.0003647,0.0010941,0.0003647,0.0010941,0.0003647,0.0010941,0.0003647
43,382.403,1.55964,2.78082,0.00901,0.28961,0.11945,0.13164,0.07445,1.65578,2.39906,0.02075,0.0010842,0.0003614,0.0010842,0.0003614,0.0010842,0.0003614,0.0010842,0.0003614
44,390.444,1.56048,2.7209,0.00896,0.3138,0.11087,0.13447,0.07764,1.61739,2.3397,0.02018,0.0010743,0.0003581,0.0010743,0.0003581,0.0010743,0.0003581,0.0010743,0.0003581
45,398.671,1.53792,2.71115,0.0091,0.37522,0.12003,0.1377,0.07856,1.64832,2.35221,0.02148,0.0010644,0.0003548,0.0010644,0.0003548,0.0010644,0.0003548,0.0010644,0.0003548
46,406.722,1.54884,2.66975,0.00913,0.39334,0.11434,0.14317,0.07887,1.67791,2.36063,0.02067,0.0010545,0.0003515,0.0010545,0.0003515,0.0010545,0.0003515,0.0010545,0.0003515
47,414.973,1.53794,2.73941,0.00924,0.40671,0.10912,0.14298,0.08158,1.67662,2.32571,0.02049,0.0010446,0.0003482,0.0010446,0.0003482,0.0010446,0.0003482,0.0010446,0.0003482
48,423.097,1.54717,2.67399,0.00908,0.38268,0.11766,0.14741,0.08508,1.65876,2.32246,0.02105,0.0010347,0.0003449,0.0010347,0.0003449,0.0010347,0.0003449,0.0010347,0.0003449
49,431.496,1.55938,2.62808,0.0092,0.39366,0.11901,0.14651,0.08336,1.65506,2.29464,0.02069,0.0010248,0.0003416,0.0010248,0.0003416,0.0010248,0.0003416,0.0010248,0.0003416
50,440.01,1.55171,2.58192,0.00873,0.37241,0.11431,0.14538,0.08214,1.61431,2.27289,0.02052,0.0010149,0.0003383,0.0010149,0.0003383,0.0010149,0.0003383,0.0010149,0.0003383
51,448.764,1.552,2.56745,0.00901,0.44383,0.11743,0.14753,0.0833,1.72288,2.33424,0.02063,0.001005,0.000335,0.001005,0.000335,0.001005,0.000335,0.001005,0.000335
52,457.393,1.56265,2.57196,0.00866,0.44494,0.11544,0.14742,0.08108,1.68353,2.31027,0.0203,0.0009951,0.0003317,0.0009951,0.0003317,0.0009951,0.0003317,0.0009951,0.0003317
53,465.827,1.522,2.53151,0.00857,0.35872,0.12615,0.14938,0.08605,1.66509,2.3219,0.02043,0.0009852,0.0003284,0.0009852,0.0003284,0.0009852,0.0003284,0.0009852,0.0003284
54,473.98,1.53206,2.5285,0.00873,0.34874,0.14998,0.16266,0.09193,1.66597,2.25328,0.02006,0.0009753,0.0003251,0.0009753,0.0003251,0.0009753,0.0003251,0.0009753,0.0003251
55,482.193,1.5296,2.51214,0.00885,0.42729,0.12398,0.15031,0.0871,1.66553,2.26304,0.02057,0.0009654,0.0003218,0.0009654,0.0003218,0.0009654,0.0003218,0.0009654,0.0003218
56,490.406,1.54115,2.50495,0.00885,0.52699,0.10983,0.14935,0.08346,1.70981,2.30712,0.02044,0.0009555,0.0003185,0.0009555,0.0003185,0.0009555,0.0003185,0.0009555,0.0003185
57,498.56,1.55476,2.46463,0.00905,0.34811,0.16307,0.16046,0.09382,1.69518,2.28322,0.02032,0.0009456,0.0003152,0.0009456,0.0003152,0.0009456,0.0003152,0.0009456,0.0003152
58,506.866,1.53501,2.45209,0.00865,0.34518,0.13886,0.15646,0.08988,1.70984,2.25055,0.02124,0.0009357,0.0003119,0.0009357,0.0003119,0.0009357,0.0003119,0.0009357,0.0003119
59,515.242,1.52797,2.37442,0.00883,0.34371,0.15825,0.15586,0.08474,1.6921,2.23404,0.01999,0.0009258,0.0003086,0.0009258,0.0003086,0.0009258,0.0003086,0.0009258,0.0003086
60,523.488,1.53861,2.44171,0.00894,0.40568,0.15403,0.14196,0.07416,1.73369,2.3045,0.02063,0.0009159,0.0003053,0.0009159,0.0003053,0.0009159,0.0003053,0.0009159,0.0003053
61,531.572,1.53039,2.42175,0.00883,0.42535,0.12242,0.14973,0.0836,1.64356,2.19514,0.01993,0.000906,0.000302,0.000906,0.000302,0.000906,0.000302,0.000906,0.000302
62,539.64,1.53881,2.39107,0.00861,0.3993,0.16597,0.20085,0.11839,1.71183,2.25538,0.02004,0.0008961,0.0002987,0.0008961,0.0002987,0.0008961,0.0002987,0.0008961,0.0002987
63,547.938,1.55213,2.42947,0.00916,0.32931,0.20924,0.15767,0.09533,1.66463,2.19457,0.02051,0.0008862,0.0002954,0.0008862,0.0002954,0.0008862,0.0002954,0.0008862,0.0002954
64,556.364,1.51163,2.35304,0.00867,0.3457,0.21531,0.16594,0.09819,1.70731,2.18362,0.02015,0.0008763,0.0002921,0.0008763,0.0002921,0.0008763,0.0002921,0.0008763,0.0002921
65,564.698,1.54291,2.31735,0.00886,0.37827,0.21195,0.2088,0.12974,1.71385,2.22799,0.02039,0.0008664,0.0002888,0.0008664,0.0002888,0.0008664,0.0002888,0.0008664,0.0002888
66,572.757,1.52162,2.28573,0.00845,0.36546,0.2196,0.16504,0.0912,1.76943,2.26769,0.02048,0.0008565,0.0002855,0.0008565,0.0002855,0.0008565,0.0002855,0.0008565,0.0002855
67,580.802,1.53253,2.30208,0.00847,0.35412,0.15612,0.15821,0.0883,1.70048,2.19916,0.02046,0.0008466,0.0002822,0.0008466,0.0002822,0.0008466,0.0002822,0.0008466,0.0002822
68,588.821,1.54298,2.29,0.00858,0.3511,0.17557,0.16125,0.08966,1.67532,2.17155,0.0206,0.0008367,0.0002789,0.0008367,0.0002789,0.0008367,0.0002789,0.0008367,0.0002789
69,597.063,1.53917,2.29038,0.00883,0.35148,0.18562,0.16587,0.09358,1.73361,2.19734,0.02019,0.0008268,0.0002756,0.0008268,0.0002756,0.0008268,0.0002756,0.0008268,0.0002756
70,605.167,1.54298,2.2814,0.00899,0.40641,0.18693,0.21361,0.13879,1.72227,2.18793,0.02013,0.0008169,0.0002723,0.0008169,0.0002723,0.0008169,0.0002723,0.0008169,0.0002723
71,613.403,1.54763,2.24679,0.00861,0.40908,0.18379,0.16696,0.09383,1.72128,2.14872,0.0204,0.000807,0.000269,0.000807,0.000269,0.000807,0.000269,0.000807,0.000269
72,622.124,1.53618,2.24139,0.00868,0.41964,0.14889,0.15962,0.08818,1.79915,2.21259,0.02056,0.0007971,0.0002657,0.0007971,0.0002657,0.0007971,0.0002657,0.0007971,0.0002657
73,630.367,1.54901,2.28227,0.00831,0.4092,0.18812,0.16233,0.09119,1.72445,2.15251,0.01994,0.0007872,0.0002624,0.0007872,0.0002624,0.0007872,0.0002624,0.0007872,0.0002624
74,638.364,1.51289,2.20126,0.00866,0.4246,0.13891,0.16016,0.09028,1.71868,2.17518,0.02036,0.0007773,0.0002591,0.0007773,0.0002591,0.0007773,0.0002591,0.0007773,0.0002591
75,646.409,1.52871,2.25599,0.00861,0.34979,0.18486,0.16314,0.09278,1.64179,2.11615,0.01971,0.0007674,0.0002558,0.0007674,0.0002558,0.0007674,0.0002558,0.0007674,0.0002558
76,654.651,1.52362,2.19786,0.0084,0.42106,0.14375,0.16081,0.08753,1.70474,2.14919,0.01988,0.0007575,0.0002525,0.0007575,0.0002525,0.0007575,0.0002525,0.0007575,0.0002525
77,663.047,1.5341,2.18697,0.00836,0.36563,0.17841,0.16232,0.08779,1.68329,2.09756,0.01982,0.0007476,0.0002492,0.0007476,0.0002492,0.0007476,0.0002492,0.0007476,0.0002492
78,671.599,1.52732,2.17879,0.00831,0.50213,0.13612,0.15745,0.0831,1.74252,2.13701,0.02007,0.0007377,0.0002459,0.0007377,0.0002459,0.0007377,0.0002459,0.0007377,0.0002459
79,679.898,1.55338,2.16462,0.00861,0.49622,0.15432,0.15513,0.0848,1.73996,2.15433,0.01996,0.0007278,0.0002426,0.0007278,0.0002426,0.0007278,0.0002426,0.0007278,0.0002426
80,687.897,1.50709,2.15295,0.00842,0.45089,0.12896,0.15855,0.0853,1.72886,2.10037,0.02042,0.0007179,0.0002393,0.0007179,0.0002393,0.0007179,0.0002393,0.0007179,0.0002393
81,695.884,1.50528,2.12047,0.00859,0.36047,0.16187,0.15945,0.08481,1.76665,2.12315,0.02057,0.000708,0.000236,0.000708,0.000236,0.000708,0.000236,0.000708,0.000236
82,703.972,1.5274,2.10648,0.00889,0.41907,0.16853,0.16231,0.08855,1.73314,2.12241,0.02006,0.0006981,0.0002327,0.0006981,0.0002327,0.0006981,0.0002327,0.0006981,0.0002327
83,711.978,1.52114,2.10366,0.00837,0.43549,0.13261,0.16037,0.08718,1.72423,2.10211,0.02009,0.0006882,0.0002294,0.0006882,0.0002294,0.0006882,0.0002294,0.0006882,0.0002294
84,719.956,1.51947,2.11127,0.00856,0.36017,0.16091,0.16111,0.08759,1.785,2.12606,0.02026,0.0006783,0.0002261,0.0006783,0.0002261,0.0006783,0.0002261,0.0006783,0.0002261
85,728.002,1.51078,2.05969,0.00823,0.35787,0.17957,0.15881,0.08546,1.77877,2.1428,0.02009,0.0006684,0.0002228,0.0006684,0.0002228,0.0006684,0.0002228,0.0006684,0.0002228
86,736.183,1.53619,2.12235,0.00851,0.35968,0.16704,0.162,0.08754,1.73982,2.09011,0.02011,0.0006585,0.0002195,0.0006585,0.0002195,0.0006585,0.0002195,0.0006585,0.0002195
87,744.388,1.51579,2.07545,0.00837,0.50971,0.12772,0.1634,0.08894,1.73209,2.09288,0.01964,0.0006486,0.0002162,0.0006486,0.0002162,0.0006486,0.0002162,0.0006486,0.0002162
88,752.43,1.51318,2.0489,0.0083,0.28723,0.18831,0.16377,0.08782,1.74378,2.09417,0.01985,0.0006387,0.0002129,0.0006387,0.0002129,0.0006387,0.0002129,0.0006387,0.0002129
89,760.492,1.51988,2.01439,0.0083,0.27844,0.19842,0.16116,0.08527,1.78067,2.12153,0.01989,0.0006288,0.0002096,0.0006288,0.0002096,0.0006288,0.0002096,0.0006288,0.0002096
90,768.61,1.5319,2.00045,0.0084,0.28969,0.18507,0.16014,0.08414,1.76504,2.12276,0.02016,0.0006189,0.0002063,0.0006189,0.0002063,0.0006189,0.0002063,0.0006189,0.0002063
91,776.648,1.4911,2.03416,0.00832,0.34687,0.19105,0.16219,0.08358,1.78923,2.12878,0.02001,0.000609,0.000203,0.000609,0.000203,0.000609,0.000203,0.000609,0.000203
92,784.628,1.50715,2.04785,0.00817,0.29154,0.18097,0.16514,0.08573,1.82419,2.11319,0.02017,0.0005991,0.0001997,0.0005991,0.0001997,0.0005991,0.0001997,0.0005991,0.0001997
93,792.697,1.50706,2.00903,0.00841,0.30522,0.19066,0.1634,0.08576,1.791,2.10576,0.02001,0.0005892,0.0001964,0.0005892,0.0001964,0.0005892,0.0001964,0.0005892,0.0001964
94,800.909,1.5121,1.99453,0.00831,0.29361,0.15898,0.16729,0.0911,1.7087,2.05024,0.01948,0.0005793,0.0001931,0.0005793,0.0001931,0.0005793,0.0001931,0.0005793,0.0001931
95,809.039,1.52477,2.00084,0.00838,0.29644,0.18108,0.16587,0.08909,1.72628,2.08022,0.01982,0.0005694,0.0001898,0.0005694,0.0001898,0.0005694,0.0001898,0.0005694,0.0001898
96,817.766,1.48258,1.95097,0.00809,0.3001,0.17561,0.16657,0.08809,1.76574,2.09846,0.0199,0.0005595,0.0001865,0.0005595,0.0001865,0.0005595,0.0001865,0.0005595,0.0001865
97,826.099,1.52704,1.99193,0.00838,0.31191,0.20533,0.16695,0.08873,1.75858,2.10711,0.01982,0.0005496,0.0001832,0.0005496,0.0001832,0.0005496,0.0001832,0.0005496,0.0001832
98,834.538,1.54009,1.94555,0.00834,0.31127,0.21157,0.17049,0.09128,1.70761,2.06237,0.0197,0.0005397,0.0001799,0.0005397,0.0001799,0.0005397,0.0001799,0.0005397,0.0001799
99,842.704,1.51,1.94319,0.00806,0.31724,0.19352,0.17005,0.09032,1.75387,2.07259,0.01985,0.0005298,0.0001766,0.0005298,0.0001766,0.0005298,0.0001766,0.0005298,0.0001766
100,850.755,1.52466,1.95277,0.00807,0.33282,0.18254,0.17213,0.08974,1.78061,2.06294,0.02001,0.0005199,0.0001733,0.0005199,0.0001733,0.0005199,0.0001733,0.0005199,0.0001733
101,858.834,1.50593,1.90794,0.00823,0.37928,0.185,0.17231,0.08962,1.81061,2.09929,0.01989,0.00051,0.00017,0.00051,0.00017,0.00051,0.00017,0.00051,0.00017
102,867.24,1.50628,1.90941,0.00823,0.3143,0.18101,0.17444,0.09104,1.828,2.10134,0.02007,0.0005001,0.0001667,0.0005001,0.0001667,0.0005001,0.0001667,0.0005001,0.0001667
103,875.451,1.5358,1.95883,0.00834,0.31004,0.18865,0.17719,0.09215,1.80645,2.08166,0.02051,0.0004902,0.0001634,0.0004902,0.0001634,0.0004902,0.0001634,0.0004902,0.0001634
104,883.845,1.50713,1.91029,0.00863,0.34816,0.17984,0.1746,0.09196,1.83481,2.10315,0.02026,0.0004803,0.0001601,0.0004803,0.0001601,0.0004803,0.0001601,0.0004803,0.0001601
105,892.111,1.51484,1.90993,0.00816,0.29441,0.17908,0.17327,0.09018,1.80078,2.09364,0.02056,0.0004704,0.0001568,0.0004704,0.0001568,0.0004704,0.0001568,0.0004704,0.0001568
106,900.383,1.50326,1.92318,0.00868,0.3653,0.15063,0.17015,0.09124,1.76201,2.08084,0.02,0.0004605,0.0001535,0.0004605,0.0001535,0.0004605,0.0001535,0.0004605,0.0001535
107,908.808,1.49843,1.91269,0.0081,0.37018,0.17871,0.17363,0.09255,1.78955,2.07549,0.02046,0.0004506,0.0001502,0.0004506,0.0001502,0.0004506,0.0001502,0.0004506,0.0001502
108,917.397,1.48368,1.8844,0.00818,0.45573,0.17205,0.17393,0.09309,1.75779,2.04889,0.02002,0.0004407,0.0001469,0.0004407,0.0001469,0.0004407,0.0001469,0.0004407,0.0001469
109,925.621,1.49366,1.89095,0.00809,0.45868,0.15243,0.17288,0.09009,1.76969,2.04821,0.02027,0.0004308,0.0001436,0.0004308,0.0001436,0.0004308,0.0001436,0.0004308,0.0001436
110,933.782,1.4994,1.88781,0.00808,0.38016,0.16062,0.17476,0.09089,1.77978,2.04296,0.02028,0.0004209,0.0001403,0.0004209,0.0001403,0.0004209,0.0001403,0.0004209,0.0001403
111,942.087,1.48781,1.87088,0.00822,0.382,0.15663,0.17845,0.09437,1.76407,2.04738,0.01998,0.000411,0.000137,0.000411,0.000137,0.000411,0.000137,0.000411,0.000137
112,950.309,1.48662,1.90694,0.00814,0.46264,0.15714,0.17922,0.09423,1.78549,2.04941,0.02005,0.0004011,0.0001337,0.0004011,0.0001337,0.0004011,0.0001337,0.0004011,0.0001337
113,958.534,1.49517,1.8494,0.00817,0.46147,0.17253,0.18285,0.09443,1.85649,2.05544,0.02079,0.0003912,0.0001304,0.0003912,0.0001304,0.0003912,0.0001304,0.0003912,0.0001304
114,966.859,1.48402,1.8567,0.00815,0.46931,0.15934,0.183,0.09816,1.74631,2.00201,0.01993,0.0003813,0.0001271,0.0003813,0.0001271,0.0003813,0.0001271,0.0003813,0.0001271
115,975.122,1.50058,1.85221,0.00812,0.46363,0.17103,0.18358,0.09744,1.76832,2.00758,0.0198,0.0003714,0.0001238,0.0003714,0.0001238,0.0003714,0.0001238,0.0003714,0.0001238
116,983.549,1.51874,1.84247,0.00839,0.46178,0.17334,0.1827,0.09447,1.82298,2.04875,0.01996,0.0003615,0.0001205,0.0003615,0.0001205,0.0003615,0.0001205,0.0003615,0.0001205
117,991.773,1.50884,1.83477,0.00815,0.45108,0.1768,0.18486,0.09642,1.74118,2.0335,0.02004,0.0003516,0.0001172,0.0003516,0.0001172,0.0003516,0.0001172,0.0003516,0.0001172
118,999.971,1.50146,1.85391,0.00818,0.38265,0.17542,0.18683,0.09604,1.76169,2.03397,0.01984,0.0003417,0.0001139,0.0003417,0.0001139,0.0003417,0.0001139,0.0003417,0.0001139
119,1008.02,1.49984,1.86757,0.0083,0.45066,0.17595,0.18226,0.09216,1.83041,2.04798,0.02015,0.0003318,0.0001106,0.0003318,0.0001106,0.0003318,0.0001106,0.0003318,0.0001106
120,1016.01,1.5039,1.90173,0.0084,0.36515,0.18469,0.1823,0.09196,1.81384,2.0545,0.02006,0.0003219,0.0001073,0.0003219,0.0001073,0.0003219,0.0001073,0.0003219,0.0001073
121,1024.16,1.49224,1.85307,0.00826,0.36861,0.18376,0.18289,0.09396,1.80856,2.04001,0.0199,0.000312,0.000104,0.000312,0.000104,0.000312,0.000104,0.000312,0.000104
122,1032.59,1.48383,1.82073,0.00818,0.44633,0.17988,0.18208,0.09366,1.80178,2.06024,0.01978,0.0003021,0.0001007,0.0003021,0.0001007,0.0003021,0.0001007,0.0003021,0.0001007
123,1040.83,1.50213,1.8416,0.00818,0.38117,0.17942,0.1834,0.09383,1.80788,2.03901,0.02013,0.0002922,9.74e-05,0.0002922,9.74e-05,0.0002922,9.74e-05,0.0002922,9.74e-05
124,1048.98,1.50307,1.83864,0.00797,0.35963,0.19301,0.18285,0.09221,1.87687,2.0688,0.02028,0.0002823,9.41e-05,0.0002823,9.41e-05,0.0002823,9.41e-05,0.0002823,9.41e-05
125,1057.34,1.49423,1.85897,0.00796,0.36571,0.18431,0.18729,0.09612,1.82684,2.05805,0.02043,0.0002724,9.08e-05,0.0002724,9.08e-05,0.0002724,9.08e-05,0.0002724,9.08e-05
126,1065.63,1.51547,1.78443,0.0082,0.39227,0.17539,0.18574,0.09518,1.81938,2.03925,0.02014,0.0002625,8.75e-05,0.0002625,8.75e-05,0.0002625,8.75e-05,0.0002625,8.75e-05
127,1074.04,1.48183,1.80345,0.00781,0.37709,0.18424,0.1885,0.09869,1.73888,1.99749,0.01998,0.0002526,8.42e-05,0.0002526,8.42e-05,0.0002526,8.42e-05,0.0002526,8.42e-05
128,1082.31,1.48169,1.8121,0.00817,0.37431,0.18431,0.18772,0.097,1.80297,2.02555,0.02022,0.0002427,8.09e-05,0.0002427,8.09e-05,0.0002427,8.09e-05,0.0002427,8.09e-05
129,1090.63,1.49985,1.79707,0.00825,0.37696,0.18668,0.18908,0.09595,1.85012,2.03222,0.02034,0.0002328,7.76e-05,0.0002328,7.76e-05,0.0002328,7.76e-05,0.0002328,7.76e-05
130,1098.9,1.49673,1.79066,0.00825,0.38254,0.18291,0.1913,0.09948,1.75524,1.99522,0.02006,0.0002229,7.43e-05,0.0002229,7.43e-05,0.0002229,7.43e-05,0.0002229,7.43e-05
131,1107.1,1.49527,1.79059,0.00831,0.38178,0.18433,0.19268,0.09861,1.8057,2.04546,0.01986,0.000213,7.1e-05,0.000213,7.1e-05,0.000213,7.1e-05,0.000213,7.1e-05
132,1115.81,1.48766,1.78377,0.00821,0.46254,0.16117,0.19359,0.09928,1.79802,2.02225,0.02028,0.0002031,6.77e-05,0.0002031,6.77e-05,0.0002031,6.77e-05,0.0002031,6.77e-05
